"","source","target","weight"
"2474","white","soldier",1
"2475","take","order",1
"2476","white","man",1
"2477","negro","think",1
"2478","think","good",1
"2479","good","white",1
"2480","good","man",1
"2481","white","peopl",1
"2482","seprat","separ",1
"2483","separ","outfit",1
"2484","differ","white",1
"2485","differ","peopl",1
"2486","seprat","outfit",1
"2487","outfit","differ",1
"2488","negro","work",1
"2489","work","good",1
"2490","negro","good",1
"2491","good","race",1
"2492","hard","feel",1
"2493","feel","race",1
"2494","hard","race",1
"2495","old","feel",1
"2496","get","good",1
"2497","good","peopl",1
"2498","peopl","old",1
"2499","good","harmoni",1
"2500","white","man",1
"2501","man","want",1
"2502","take","order",1
"2503","color","troop",1
"2504","white","want",1
"2505","want","take",1
"2506","order","share",1
"2507","share","latrin",1
"2508","latrin","color",1
"2509","man","take",1
"2510","want","order",1
"2511","take","share",1
"2512","latrin","troop",1
"2513","white","take",1
"2514","man","order",1
"2515","order","latrin",1
"2516","share","color",1
"2517","great","mix",1
"2518","feel","great",1
"2519","special","trait",1
"2520","negro","special",1
"2521","negro","trait",1
"2522","trait","soldier",1
"2523","us","condit",1
"2524","special","soldier",1
"2525","soldier","us",1
"2526","take","advantag",1
"2527","try","mix",1
"2528","work","week",1
"2529","week","take",1
"2530","advantag","priviledg",1
"2531","week","advantag",1
"2532","take","priviledg",1
"2533","good","deal",1
"2534","race","prejudic",1
"2535","deal","race",1
"2536","prejudic","hat",1
"2537","good","race",1
"2538","deal","prejudic",1
"2539","race","hat",1
"2540","good","prejudic",1
"2541","care","mix",1
"2542","white","peopl",1
"2543","distinct","white",1
"2544","peopl","negro",1
"2545","distinct","peopl",1
"2546","white","negro",1
"2547","live","habit",1
"2548","differ","live",1
"2549","habit","race",1
"2550","differ","habit",1
"2551","live","race",1
"2552","white","soldier",1
"2553","take","order",1
"2554","negro","offic",1
"2555","like","take",1
"2556","soldier","like",1
"2557","like","order",1
"2558","order","negro",1
"2559","white","like",1
"2560","take","negro",1
"2561","order","offic",1
"2562","work","good",1
"2563","white","man",1
"2564","man","lose",1
"2565","lose","control",1
"2566","white","white",1
"2567","white","lose",1
"2568","man","control",1
"2569","white","man",1
"2570","white","control",1
"2571","good","color",1
"2572","white","lose",1
"2573","white","peopl",1
"2574","peopl","work",1
"2575","white","work",1
"2576","white","soldier",1
"2577","take","ordr",1
"2578","sure","white",1
"2579","like","idea",1
"2580","idea","take",1
"2581","sure","soldier",1
"2582","soldier","like",1
"2583","idea","ordr",1
"2584","white","like",1
"2585","like","take",1
"2586","delet","peopl",1
"2587","delet","delet",1
"2588","work","wai",1
"2589","mani","bigot",1
"2590","bigot","person",1
"2591","mani","person",1
"2592","person","armi",1
"2593","bigot","armi",1
"2594","white","soldier",1
"2595","poor","fight",1
"2596","fight","outfit",1
"2597","make","poor",1
"2598","poor","outfit",1
"2599","soldier","work",1
"2600","make","fight",1
"2601","white","work",1
"2602","make","outfit",1
"2603","separ","live",1
"2604","good","white",1
"2605","white","man",1
"2606","good","man",1
"2607","man","bad",1
"2608","white","bad",1
"2609","good","bad",1
"2610","separ","outfit",1
"2611","work","good",1
"2612","good","race",1
"2613","race","separ",1
"2614","differ","regiment",1
"2615","mean","differ",1
"2616","mean","regiment",1
"2617","live","barrack",1
"2618","barrack","bad",1
"2619","lot","good",1
"2620","separ","outfit",1
"2621","think","get",1
"2622","good","separ",1
"2623","get","lot",1
"2624","lot","separ",1
"2625","good","outfit",1
"2626","get","good",1
"2627","lot","outfit",1
"2628","take","order",1
"2629","negro","non-com",1
"2630","lot","dissent",1
"2631","dissent","man",1
"2632","order","negro",1
"2633","take","negro",1
"2634","order","non-com",1
"2635","fellow","soldier",1
"2636","outfit","get",1
"2637","on","outfit",1
"2638","get","fellow",1
"2639","get","togeath",1
"2640","reason","state",1
"2641","basic","train",1
"2642","raini","season",1
"2643","suitabl","climat",1
"2644","much","sick",1
"2645","like","discuss",1
"2646","camp","basic",1
"2647","rang","record",1
"2648","condit","soldier",1
"2649","benefit","much",1
"2650","wet","cold",1
"2651","problem","hand",1
"2652","part","like",1
"2653","discuss","condit",1
"2654","condit","camp",1
"2655","camp","train",1
"2656","train","come",1
"2657","come","camp",1
"2658","camp","start",1
"2659","start","raini",1
"2660","fire","rang",1
"2661","record","rain",1
"2662","soldier","benefit",1
"2663","much","train",1
"2664","concentr","problem",1
"2665","basic","come",1
"2666","start","season",1
"2667","rain","basic",1
"2668","idea","condit",1
"2669","cold","time",1
"2670","time","concentr",1
"2671","gain","basic",1
"2672","negro","white",1
"2673","white","race",1
"2674","race","mix",1
"2675","complet","equal",1
"2676","white","negro",1
"2677","negro","get",1
"2678","get","complet",1
"2679","get","equal",1
"2680","good","chanc",1
"2681","think","work",1
"2682","see","reason",1
"2683","reason","separ",1
"2684","present","time",1
"2685","much","racial",1
"2686","racial","predjudic",1
"2687","much","predjudic",1
"2688","time","work",1
"2689","work","seper",1
"2690","present","work",1
"2691","separ","outfit",1
"2692","color","offic",1
"2693","outfit","color",1
"2694","DEVENRTy","differ",1
"2695","differ","Outlook",1
"2696","Outlook","wai",1
"2697","DEVENRTy","Outlook",1
"2698","feal","peopl",1
"2699","white","boi",1
"2700","boi","like",1
"2701","white","like",1
"2702","poot","[/unclear",1
"2703","migro","gather",1
"2704","white","unclear",1
"2705","unclear","poot",1
"2706","[/unclear","sepert",1
"2707","unclear","migor",1
"2708","unclear","[/unclear",1
"2709","poot","sepert",1
"2710","sepert","unclear",1
"2711","migor","unclear",1
"2712","unclear","migro",1
"2713","gather","caus",1
"2714","white","poot",1
"2715","unclear","gather",1
"2716","migro","caus",1
"2717","mani","peopl",1
"2718","peopl","negro",1
"2719","troubl","time",1
"2720","mani","negro",1
"2721","negro","white",1
"2722","white","work",1
"2723","good","peopl",1
"2724","see","seem",1
"2725","lot","white",1
"2726","negro","see",1
"2727","seem","good",1
"2728","peopl","lot",1
"2729","seem","peopl",1
"2730","good","lot",1
"2731","like","Negro",1
"2732","try","show",1
"2733","racial","prejudic",1
"2734","bear","negro",1
"2735","alien","race",1
"2736","poor","devil",1
"2737","help","bear",1
"2738","want","live",1
"2739","help","negro",1
"2740","race","poor",1
"2741","live","associ",1
"2742","alien","poor",1
"2743","race","devil",1
"2744","white","man",1
"2745","unclear","dress",1
"2746","think","negro",1
"2747","clean","white",1
"2748","wai","unclear",1
"2749","dress","unclear",1
"2750","negro","clean",1
"2751","clean","man",1
"2752","man","tell",1
"2753","tell","wai",1
"2754","separ","make",1
"2755","white","outfit",1
"2756","keep","separ",1
"2757","make","try",1
"2758","keep","make",1
"2759","separ","try",1
"2760","try","good",1
"2761","good","white",1
"2762","good","outfit",1
"2763","white","peopl",1
"2764","color","race",1
"2765","like","color",1
"2766","peopl","like",1
"2767","like","race",1
"2768","white","like",1
"2769","white","soldier",1
"2770","fellow","white",1
"2771","fellow","soldier",1
"2772","separ","outfit",1
"2773","white","soldier",1
"2774","get","good",1
"2775","good","separ",1
"2776","mix","white",1
"2777","think","get",1
"2778","good","outfit",1
"2779","mix","soldier",1
"2780","get","separ",1
"2781","see","work",1
"2782","negro","see",1
"2783","separ","outfit",1
"2784","good","think",1
"2785","white","man",1
"2786","except","cent",1
"2787","cent","trust",1
"2788","except","trust",1
"2789","think","white",1
"2790","man","except",1
"2791","good","white",1
"2792","think","man",1
"2793","white","except",1
"2794","man","cent",1
"2795","think","negro",1
"2796","negro","get",1
"2797","think","get",1
"2798","get","good",1
"2799","good","negro",1
"2800","negro","good",1
"2801","think","good",1
"2802","get","negro",1
"2803","answer","question",1
"2804","like","separ",1
"2805","separ","friend",1
"2806","becom","violent",1
"2807","white","becom",1
"2808","caus","war",1
"2809","chang","belief",1
"2810","belief","tradit",1
"2811","tradit","peopl",1
"2812","peopl","educ",1
"2813","chang","tradit",1
"2814","educ","show",1
"2815","show","caus",1
"2816","outfit","make",1
"2817","troubl","result",1
"2818","make","troubl",1
"2819","white","peopl",1
"2820","peopl","like",1
"2821","white","like",1
"2822","natur","tendenc",1
"2823","oppos","mix",1
"2824","mix","class",1
"2825","tendenc","oppos",1
"2826","oppos","class",1
"2827","class","peopl",1
"2828","natur","oppos",1
"2829","tendenc","mix",1
"2830","mix","peopl",1
"2831","natur","mix",1
"2832","tendenc","class",1
"2833","oppos","peopl",1
"2834","Northern","Negro",1
"2835","Negro","know",1
"2836","differ","attitud",1
"2837","attitud","Northern",1
"2838","Northern","know",1
"2839","attitud","Negro",1
"2840","differ","Northern",1
"2841","attitud","know",1
"2842","outfit","cooper",1
"2843","cooper","good",1
"2844","outfit","good",1
"2845","race","divid",1
"2846","think","white",1
"2847","negro","soldier",1
"2848","soldier","get",1
"2849","white","negro",1
"2850","negro","get",1
"2851","think","negro",1
"2852","white","soldier",1
"2853","think","soldier",1
"2854","white","get",1
"2855","much","racial",1
"2856","racial","differ",1
"2857","much","differ",1
"2858","tend","impair",1
"2859","impair","effici",1
"2860","differ","tend",1
"2861","effici","outfit",1
"2862","racial","tend",1
"2863","tend","effici",1
"2864","give","equal",1
"2865","equal","rank",1
"2866","white","peopl",1
"2867","take","thing",1
"2868","give","rank",1
"2869","rank","white",1
"2870","peopl","take",1
"2871","equal","white",1
"2872","rank","peopl",1
"2873","white","take",1
"2874","peopl","thing",1
"2875","give","white",1
"2876","equal","peopl",1
"2877","white","thing",1
"2878","white","soldier",1
"2879","soldier","superior",1
"2880","white","superior",1
"2881","superior","soldier",1
"2882","southern","peopl",1
"2883","like","associ",1
"2884","associ","negro",1
"2885","peopl","like",1
"2886","southern","like",1
"2887","like","negro",1
"2888","live","negro",2
"2889","much","clean",1
"2890","want","live",1
"2891","live","mexican",1
"2892","mexican","negro",1
"2893","negro","much",1
"2894","negro","clean",1
"2895","mexican","much",1
"2896","white","think",1
"2897","negro","place",1
"2898","place","white",1
"2899","think","good",1
"2900","place","think",1
"2901","white","good",1
"2902","negro","put",1
"2903","bunch","southern",1
"2904","hell","pai",1
"2905","put","outfit",1
"2906","outfit","bunch",1
"2907","southern","hell",1
"2908","larg","amount",1
"2909","live","larg",1
"2910","outfit","bad",1
"2911","live","amount",1
"2912","get","full",1
"2913","full","credit",1
"2914","get","credit",1
"2915","wai","get",1
"2916","credit","achiev",1
"2917","achiev","unclear",1
"2918","wai","full",1
"2919","full","achiev",1
"2920","function","unit",1
"2921","think","function",1
"2922","let","outfit",1
"2923","southern","wai",1
"2924","soldier","get",1
"2925","racial","prejudic",1
"2926","discrimm","racial",1
"2927","prejudic","existend",1
"2928","discrimm","prejudic",1
"2929","racial","existend",1
"2930","mix","white",1
"2931","negro","soldier",1
"2932","caus","disturb",1
"2933","white","negro",1
"2934","mix","negro",1
"2935","white","soldier",1
"2936","disturb","mix",1
"2937","mix","soldier",1
"2938","get","good",1
"2939","good","separ",1
"2940","white","feel",1
"2941","negro","inferior",1
"2942","feel","negro",1
"2943","white","negro",1
"2944","feel","inferior",1
"2945","white","inferior",1
"2946","white","negro",1
"2947","negro","get",1
"2948","accept","major",1
"2949","differ","type",1
"2950","capabl","differ",1
"2951","capabl","type",1
"2952","white","peopl",1
"2953","peopl","like",1
"2954","white","like",1
"2955","like","good",1
"2956","think","like",1
"2957","white","soldier",1
"2958","soldier","mix",1
"2959","white","mix",1
"2960","separ","white",1
"2961","satisfi","wai",1
"2962","think","negro",1
"2963","white","soldier",1
"2964","negro","white",1
"2965","soldier","get",1
"2966","think","white",1
"2967","negro","soldier",1
"2968","white","get",1
"2969","think","soldier",1
"2970","race","get",1
"2971","get","good",1
"2972","race","good",1
"2973","good","chanc",1
"2974","satisfi","stand",1
"2975","stand","good",1
"2976","chanc","promot",1
"2977","stand","chanc",1
"2978","good","promot",1
"2979","think","satisfi",1
"2980","satisfi","good",1
"2981","black","white",1
"2982","white","mix",1
"2983","work","good",1
"2984","good","group",1
"2985","like","negro",1
"2986","southern","peopl",1
"2987","make","good",1
"2988","good","soldier",1
"2989","treat","equal",1
"2990","make","soldier",1
"2991","first","train",1
"2992","train","peopl",1
"2993","first","peopl",1
"2994","peopl","accept",1
"2995","train","accept",1
"2996","put","first",1
"2997","first","accept",1
"2998","accept","work",1
"2999","mani","case",1
"3000","object","mani",1
"3001","object","case",1
"3002","Sothern","soldir",1
"3003","soldir","negro",1
"3004","Sothern","negro",1
"3005","negro","love",1
"3006","good","unit",1
"3007","make","good",1
"3008","make","unit",1
"3009","seper","outfit",1
"3010","work","seper",1
"3011","work","outfit",1
"3012","truck","drive",1
"3013","garbag","man",1
"3014","good","truck",1
"3015","drive","garbag",1
"3016","good","drive",1
"3017","truck","garbag",1
"3018","drive","man",1
"3019","truck","man",1
"3020","think","experi",1
"3021","shed","blood",1
"3022","blood","battlefront",1
"3023","battlefront","share",1
"3024","share","think",1
"3025","lead","equal",1
"3026","differ","race",1
"3027","much","friction",1
"3028","like","drill",1
"3029","drill","eat",1
"3030","eat","sleep",1
"3031","race","differ",1
"3032","differ","differ",1
"3033","like","eat",1
"3034","drill","sleep",1
"3035","outfit","mean",1
"3036","mean","live",1
"3037","essenti","perform",1
"3038","armi","life",1
"3039","bad","practic",1
"3040","bring","negro",1
"3041","white","outfit",1
"3042","outfit","live",1
"3043","live","eat",1
"3044","life","man",1
"3045","practic","bring",1
"3046","mean","eat",1
"3047","perform","armi",1
"3048","armi","man",1
"3049","bad","bring",1
"3050","practic","negro",1
"3051","negro","white",1
"3052","outfit","eat",1
"3053","eat","essenti",1
"3054","essenti","armi",1
"3055","perform","life",1
"3056","bad","negro",1
"3057","bring","white",1
"3058","negro","outfit",1
"3059","check","mark",1
"3060","cooper","good",1
"3061","think","cooper",1
"3062","keep","separ",1
"3063","white","negro",1
"3064","negro","learn",1
"3065","learn","mix",1
"3066","good","keep",1
"3067","mix","good",1
"3068","good","separ",1
"3069","white","learn",1
"3070","negro","mix",1
"3071","much","disturb",1
"3072","disturb","unclear",1
"3073","much","unclear",1
"3074","unclear","unclear",1
"3075","good","cooper",1
"3076","outfit","make",1
"3077","cooper","outfit",1
"3078","good","outfit",1
"3079","make","race",1
"3080","insert","insert",1
"3081","barrack","work",1
"3082","race","separ",1
"3083","believ","keep",1
"3084","avoid","troubl",1
"3085","peopl","avoid",1
"3086","peopl","troubl",1
"3087","soldier","peopl",1
"3088","Southern","soldier",1
"3089","mix","outfit",1
"3090","tie","Southern",1
"3091","soldier","mix",1
"3092","tie","soldier",1
"3093","Southern","mix",1
"3094","soldier","outfit",1
"3095","white","soldier",1
"3096","civilian","life",1
"3097","white","peopl",1
"3098","war","job",1
"3099","american","person",1
"3100","negro","white",1
"3101","make","differ",1
"3102","life","negro",1
"3103","negro","live",1
"3104","negro","soldier",1
"3105","soldier","seper",1
"3106","civilian","negro",1
"3107","live","section",1
"3108","section","town",1
"3109","mix","white",1
"3110","war","american",1
"3111","white","seper",1
"3112","P.X.","make",1
"3113","differ","civilian",1
"3114","life","live",1
"3115","mix","peopl",1
"3116","armi","war",1
"3117","war","person",1
"3118","see","answer",1
"3119","answer","question",1
"3120","see","question",1
"3121","common","caus",1
"3122","make","thing",1
"3123","thing","mass",1
"3124","mass","Irregardless",1
"3125","Irregardless","color",1
"3126","color","race",1
"3127","creed","bind",1
"3128","brother","brother",1
"3129","race","creed",1
"3130","bind","brother",1
"3131","make","mass",1
"3132","thing","Irregardless",1
"3133","mass","color",1
"3134","Irregardless","race",1
"3135","brother","common",1
"3136","part","start",1
"3137","start","fight",1
"3138","sort","disagrei",1
"3139","fight","sort",1
"3140","part","fight",1
"3141","combat","zone",1
"3142","situat","thing",1
"3143","ow","situat",1
"3144","thing","combat",1
"3145","zone","necessari",1
"3146","democrat","thing",1
"3147","old","factor",1
"3148","thing","leav",1
"3149","factor","result",1
"3150","democrat","leav",1
"3151","old","result",1
"3152","mix","oil",1
"3153","oil","water",1
"3154","mix","water",1
"3155","negro","subsept",1
"3156","subsept","deseas",1
"3157","negro","deseas",1
"3158","white","buddi",1
"3159","mani","Southern",1
"3160","sure","refus",1
"3161","refus","bink",1
"3162","Southern","acquaint",1
"3163","mani","acquaint",1
"3164","sure","bink",1
"3165","separ","outfit",1
"3166","racial","pride",1
"3167","outfit","negro",1
"3168","negro","good",1
"3169","separ","negro",1
"3170","good","racial",1
"3171","inform","subject",1
"3172","subject","sai",1
"3173","sai","separ",1
"3174","think","make",1
"3175","make","differ",1
"3176","differ","negro",1
"3177","think","differ",1
"3178","know","reason",1
"3179","know","fight",1
"3180","reason","think",1
"3181","Army","know",1
"3182","fight","reason",1
"3183","race","enjoi",1
"3184","enjoi","wai",1
"3185","Negro","soldier",1
"3186","concern","conduct",1
"3187","becom","accustom",1
"3188","color","associ",1
"3189","conduct","white",1
"3190","white","becom",1
"3191","accustom","color",1
"3192","soldier","learn",1
"3193","concern","white",1
"3194","white","accustom",1
"3195","becom","color",1
"3196","accustom","associ",1
"3197","Negro","learn",1
"3198","learn","concern",1
"3199","conduct","becom",1
"3200","becom","associ",1
"3201","inborn","avers",1
"3202","sort","inborn",1
"3203","sort","avers",1
"3204","continu","sort",1
"3205","good","soldier",1
"3206","separ","outfit",1
"3207","white","good",1
"3208","abl","work",1
"3209","white","soldier",1
"3210","work","separ",1
"3211","work","outfit",1
"3212","negro","know",1
"3213","mind","free",1
"3214","know","look",1
"3215","negro","look",1
"3216","work","mind",1
"3217","differ","wai",1
"3218","unclear","soclalz",1
"3219","wai","unclear",1
"3220","soclalz","unclear",1
"3221","differ","unclear",1
"3222","unclear","liiv",1
"3223","can","get",1
"3224","negro","can",1
"3225","white","negro",1
"3226","negro","get",1
"3227","southern","bear",1
"3228","outfit","southern",1
"3229","prejudic","negro",1
"3230","man","outfit",1
"3231","outfit","bear",1
"3232","bear","prejudic",1
"3233","southern","prejudic",1
"3234","prevent","littl",1
"3235","littl","argument",1
"3236","prevent","argument",1
"3237","argument","separ",1
"3238","good","soldier",1
"3239","make","differ",1
"3240","unclear","car",1
"3241","differ","good",1
"3242","soldier","overlook",1
"3243","unclear","make",1
"3244","differ","soldier",1
"3245","good","overlook",1
"3246","lot","good",1
"3247","separ","outfit",1
"3248","good","separ",1
"3249","work","lot",1
"3250","lot","separ",1
"3251","good","outfit",1
"3252","work","good",1
"3253","lot","outfit",1
"3254","fight","good",1
"3255","think","fight",1
"3256","think","good",1
"3257","effici","lower",1
"3258","prejudic","group",1
"3259","group","work",1
"3260","lower","prejudic",1
"3261","southern","boi",1
"3262","boi","resend",1
"3263","resend","take",1
"3264","take","ordr",1
"3265","southern","resend",1
"3266","boi","take",1
"3267","resend","ordr",1
"3268","ordr","negro",1
"3269","southern","take",1
"3270","boi","ordr",1
"3271","take","negro",1
"3272","southern","ordr",1
"3273","resend","negro",1
"3274","separ","outfit",1
"3275","littl","chanc",1
"3276","race","riot",1
"3277","chanc","race",1
"3278","outfit","littl",1
"3279","littl","race",1
"3280","chanc","riot",1
"3281","separ","littl",1
"3282","outfit","chanc",1
"3283","littl","riot",1
"3284","poor","devil",1
"3285","viaw","poor",1
"3286","devil","human",1
"3287","viaw","devil",1
"3288","poor","human",1
"3289","negro","soldier",1
"3290","soldier","seem",1
"3291","pick","thing",1
"3292","militari","count",1
"3293","negro","seem",1
"3294","slow","pick",1
"3295","seem","slow",1
"3296","slow","thing",1
"3297","soldier","slow",1
"3298","thing","militari",1
"3299","much","prejudic",1
"3300","Negro","understand",1
"3301","understand","good",1
"3302","Negro","good",1
"3303","privileg","white",1
"3304","fight","cuus",1
"3305","armi","live",2
"3306","food","ration",1
"3307","old","sai",1
"3308","armi","becom",1
"3309","becom","strict",1
"3310","think","old",1
"3311","gut","foot",1
"3312","ration","armi",1
"3313","return","night",1
"3314","night","field",1
"3315","think","sai",1
"3316","sai","armi",1
"3317","live","stomach",1
"3318","live","gut",1
"3319","food","armi",1
"3320","armi","strict",1
"3321","happen","think",1
"3322","old","armi",1
"3323","sai","live",1
"3324","armi","stomach",1
"3325","stomach","chang",1
"3326","chang","armi",1
"3327","armi","gut",1
"3328","sanitari","reason",1
"3329","white","troop",1
"3330","admit","negro",1
"3331","want","unclear",2
"3332","unclear","unclear",2
"3333","want","want",1
"3334","white","peopl",1
"3335","peopl","negro",1
"3336","dislik","white",1
"3337","white","negro",1
"3338","dislik","peopl",1
"3339","want","close",1
"3340","possibl","chanc",1
"3341","good","concern",1
"3342","chanc","friction",1
"3343","possibl","friction",1
"3344","reason","give",1
"3345","give","question",1
"3346","reason","question",1
"3347","trust","fight",1
"3348","fight","ring",1
"3349","think","boi",1
"3350","boi","south",1
"3351","south","lot",1
"3352","lot","negro",1
"3353","close","harmoni",1
"3354","littl","discord",1
"3355","negro","work",1
"3356","work","close",1
"3357","harmoni","littl",1
"3358","work","harmoni",1
"3359","close","littl",1
"3360","harmoni","discord",1
"3361","discord","negro",1
"3362","negro","close",1
"3363","close","discord",1
"3364","littl","negro",1
"3365","negro","keep",1
"3366","keep","self",1
"3367","self","wai",1
"3368","outfit","mingl",1
"3369","mingl","white",1
"3370","negro","soldier",1
"3371","soldier","o.k.",1
"3372","negro","o.k.",1
"3373","o.k.","equal",1
"3374","caus","troubl",1
"3375","need","place",1
"3376","place","negro",1
"3377","posit","caus",1
"3378","negro","posit",1
"3379","posit","troubl",1
"3380","need","negro",1
"3381","doubt","want",1
"3382","want","mix",1
"3383","mix","negro",1
"3384","much","cooper",1
"3385","think","much",1
"3386","cooper","mix",1
"3387","white","soldier",1
"3388","good","time",1
"3389","like","pecularati",1
"3390","pecularati","peculiar",1
"3391","good","concern",1
"3392","concern","think",1
"3393","think","good",1
"3394","time","wai",1
"3395","like","peculiar",1
"3396","proce","statement",1
"3397","good","mix",1
"3398","troubl","mix",1
"3399","much","troubl",1
"3400","good","soldier",1
"3401","great","deal",1
"3402","negro","good",1
"3403","mix","white",1
"3404","negro","soldier",1
"3405","white","south",1
"3406","deal","unclear",1
"3407","great","unclear",1
"3408","unclear","unclear",1
"3409","fellow","negro",1
"3410","on","like",1
"3411","like","fellow",1
"3412","littl","caus",1
"3413","great","mani",1
"3414","caus","friction",1
"3415","color","object",1
"3416","littl","friction",1
"3417","friction","time",1
"3418","time","great",1
"3419","mani","color",1
"3420","time","mani",1
"3421","great","color",1
"3422","care","negro",1
"3423","negro","barrack",1
"3424","get","work",1
"3425","answer","get",1
"3426","work","win",1
"3427","troubl","answer",1
"3428","practic","necess",1
"3429","qualifi","practic",1
"3430","think","qualifi",1
"3431","qualifi","necess",1
"3432","white","peopl",1
"3433","old","grudg",1
"3434","grudg","negro",1
"3435","peopl","old",1
"3436","old","negro",1
"3437","white","old",1
"3438","peopl","grudg",1
"3439","work","wai",1
"3440","wai","want",1
"3441","think","line",1
"3442","line","draw",1
"3443","white","man",1
"3444","negro","cent",1
"3445","cent","get",1
"3446","man","negro",1
"3447","negro","get",1
"3448","white","negro",1
"3449","man","cent",1
"3450","white","cent",1
"3451","man","get",1
"3452","get","troubl",1
"3453","white","man",1
"3454","color","unclear",1
"3455","man","color",1
"3456","white","color",1
"3457","unclear","unclear",1
"3458","mix","race",1
"3459","race","work",1
"3460","white","soldier",1
"3461","like","work",1
"3462","work","negro",1
"3463","soldier","like",1
"3464","white","like",1
"3465","like","negro",1
"3466","negro","offic",1
"3467","actual","combat",1
"3468","race","prejudic",1
"3469","difficulti","race",1
"3470","difficulti","prejudic",1
"3471","make","differ",1
"3472","good","team",1
"3473","make","good",1
"3474","make","team",1
"3475","good","team",1
"3476","team","work",1
"3477","good","work",1
"3478","work","obtain",1
"3479","team","obtain",1
"3480","equal","chanc",1
"3481","negro","equal",1
"3482","civil","peopl",1
"3483","countri","civil",1
"3484","countri","peopl",1
"3485","work","countri",1
"3486","present","ye",1
"3487","safe","intermingl",1
"3488","man","rank",1
"3489","ye","time",1
"3490","time","come",1
"3491","come","safe",1
"3492","intermingl","man",1
"3493","present","time",1
"3494","come","intermingl",1
"3495","safe","man",1
"3496","like","smell",1
"3497","smell","sweat",1
"3498","maintain","disciplin",1
"3499","easi","maintain",1
"3500","easi","disciplin",1
"3501","mani","white",1
"3502","white","boi",1
"3503","boi","want",1
"3504","mani","boi",1
"3505","white","want",1
"3506","mani","want",1
"3507","want","negro",1
"3508","black","race",1
"3509","white","black",1
"3510","white","race",1
"3511","race","mix",1
"3512","black","mix",1
"3513","want","associ",1
"3514","mean","troubl",1
"3515","outfit","mean",1
"3516","mix","good",1
"3517","comfort","live",1
"3518","work","plai",1
"3519","group","comfort",1
"3520","work","good",1
"3521","white","work",1
"3522","stai","place",1
"3523","definit","wai",1
"3524","thing","move",1
"3525","wai","thing",1
"3526","negro","definit",1
"3527","definit","thing",1
"3528","move","live",1
"3529","good","post-war",1
"3530","post-war","understand",1
"3531","good","understand",1
"3532","make","good",1
"3533","outfit","accustom",1
"3534","make","post-war",1
"3535","think","teamwork",1
"3536","teamwork","harmoni",1
"3537","harmoni","develop",1
"3538","think","harmoni",1
"3539","develop","separ",1
"3540","separ","outfit",1
"3541","outfit","make",1
"3542","separ","make",1
"3543","make","effici",1
"3544","outfit","close",1
"3545","outfit","effici",1
"3546","effici","outfit",1
"3547","separ","effici",1
"3548","white","peopl",1
"3549","like","negro",1
"3550","peopl","like",1
"3551","white","like",1
"3552","peopl","negro",1
"3553","get","good",1
"3554","think","get",1
"3555","white","peopl",1
"3556","superior","complex",1
"3557","tendenc","white",1
"3558","result","troubl",1
"3559","tendenc","peopl",1
"3560","peopl","superior",1
"3561","complex","result",1
"3562","previou","question",1
"3563","question","numb",1
"3564","previou","numb",1
"3565","white","get",1
"3566","get","negro",1
"3567","comment","question",1
"3568","white","peopl",1
"3569","peopl","keep",1
"3570","much","possibl",1
"3571","white","keep",1
"3572","keep","much",1
"3573","low","moral",2
"3574","white","soldier",1
"3575","thorough","dissatisfact",1
"3576","wai","merger",1
"3577","merger","low",1
"3578","armi","afford",1
"3579","dissatisfact","resent",1
"3580","compet","white",1
"3581","white","resend",1
"3582","afford","thorough",1
"3583","thorough","resent",1
"3584","resent","enmiti",1
"3585","whole","compet",1
"3586","compet","soldier",1
"3587","soldier","wai",1
"3588","wai","low",1
"3589","merger","moral",1
"3590","afford","dissatisfact",1
"3591","enmiti","troop",1
"3592","troop","low",1
"3593","corp","bear",1
"3594","natur","teach",1
"3595","good","competit",1
"3596","competit","unifi",1
"3597","teach","good",1
"3598","good","unifi",1
"3599","Unifi","corp",1
"3600","bear","natur",1
"3601","natur","good",1
"3602","teach","competit",1
"3603","Unifi","bear",1
"3604","corp","natur",1
"3605","bear","teach",1
"3606","natur","competit",1
"3607","teach","unifi",1
"3608","believ","segreg",1
"3609","littl","friction",1
"3610","segreg","result",1
"3611","result","littl",1
"3612","caus","believ",1
"3613","believ","result",1
"3614","result","friction",1
"3615","fight","caus",1
"3616","caus","segreg",1
"3617","segreg","littl",1
"3618","comment","appli",1
"3619","abid","spirit",1
"3620","low","standard",1
"3621","standard","hygen",1
"3622","low","hygen",1
"3623","hygen","moral",1
"3624","white","man",1
"3625","man","believ",1
"3626","believ","negro",1
"3627","good","man",1
"3628","white","believ",1
"3629","negro","good",1
"3630","man","negro",1
"3631","independ","feel",1
"3632","sort","independ",1
"3633","give","sort",1
"3634","sort","feel",1
"3635","think","race",1
"3636","race","feel",1
"3637","feel","home",1
"3638","think","feel",1
"3639","home","live",1
"3640","unclear","unclear",8
"3641","color","man",1
"3642","man","work",1
"3643","white","foreman",1
"3644","much","jealousi",1
"3645","color","work",1
"3646","bear","south",1
"3647","south","explain",1
"3648","good","spirit",1
"3649","give","good",1
"3650","explain","unclear",1
"3651","unclear","self",1
"3652","give","spirit",1
"3653","south","explain",1
"3654","unclear","unclear",1
"3655","see","comment",1
"3656","much","social",1
"3657","social","dissens",1
"3658","much","dissens",1
"3659","negro","put",1
"3660","put","white",1
"3661","white","work",1
"3662","oper","mor",1
"3663","seper","unit",1
