"","source","target","weight"
"16290","white","think",1
"16291","farm","privat",1
"16292","privat","armi",1
"16293","mani","white",1
"16294","effort","privat",1
"16295","gener","opinion",1
"16296","public","think",1
"16297","get","honest",1
"16298","honest","gener",1
"16299","questionnair","simpl",1
"16300","simpl","get",1
"16301","honest","opinion",1
"16302","opinion","peopl",1
"16303","peopl","food",1
"16304","food","armi",1
"16305","armi","find",1
"16306","good","public",1
"16307","get","gener",1
"16308","gener","peopl",1
"16309","find","good",1
"16310","good","think",1
"16311","run","train",1
"16312","pai","train",1
"16313","train","fare",1
"16314","railroad","Co.",1
"16315","weekend","pass",1
"16316","get","railroad",1
"16317","railroad","run",1
"16318","besid","pai",1
"16319","pai","fare",1
"16320","want","leav",1
"16321","leav","Camp",1
"16322","boi","get",1
"16323","railroad","train",1
"16324","besid","train",1
"16325","reason","want",1
"16326","transport","railroad",1
"16327","run","camp",1
"16328","get","run",1
"16329","pai","get",1
"16330","get","besid",1
"16331","besid","fare",1
"16332","want","Camp",1
"16333","Camp","transport",1
"16334","transport","Co.",1
"16335","Co.","run",1
"16336","get","weekend",1
"16337","mani","man",1
"16338","armi","think",1
"16339","much","credit",1
"16340","chanc","stai",1
"16341","get","much",1
"16342","man","armi",1
"16343","look","chanc",1
"16344","stai","countri",1
"16345","war","tell",1
"16346","tell","help",1
"16347","get","credit",1
"16348","credit","man",1
"16349","man","fight",1
"16350","mani","armi",1
"16351","man","think",1
"16352","countri","war",1
"16353","help","get",1
"16354","much","man",1
"16355","good","idea",1
"16356","armi","interest",1
"16357","man","glad",1
"16358","chanc","stai",1
"16359","self","armi",1
"16360","treat","good",1
"16361","idea","questionnair",1
"16362","show","armi",1
"16363","glad","give",1
"16364","give","chanc",1
"16365","stai","pleas",1
"16366","good","treat",1
"16367","good","nation",1
"16368","think","good",1
"16369","good","questionnair",1
"16370","questionnair","show",1
"16371","interest","man",1
"16372","unclear","unclear",4
"16373","want","get",2
"16374","live","outfit",1
"16375","good","soldier",1
"16376","tell","truth",1
"16377","bad","camp",1
"16378","camp","town",1
"16379","offic","okai",1
"16380","get","Army",1
"16381","get","live",1
"16382","outfit","treat",1
"16383","treat","babi",1
"16384","babi","outfit",1
"16385","unclear","stink",1
"16386","stink","try",1
"16387","state","stink",1
"16388","transport","bad",1
"16389","town","citi",1
"16390","citi","offic",1
"16391","okai","bad",1
"16392","truth","want",1
"16393","get","outfit",1
"16394","live","treat",1
"16395","try","good",1
"16396","soldier","us",1
"16397","us","unclear",1
"16398","stink","transport",1
"16399","bad","town",1
"16400","get","hell",1
"16401","want","get",1
"16402","big","enfer",1
"16403","cant","driver",1
"16404","like","drive",1
"16405","licens","year",1
"16406","drive","armi",1
"16407","enfer","armi",1
"16408","see","cant",1
"16409","year","like",1
"16410","armi","sai",1
"16411","sai","small",1
"16412","big","armi",1
"16413","armi","see",1
"16414","see","driver",1
"16415","driver","armi",1
"16416","white","man",1
"16417","think","negro",1
"16418","see","reason",1
"16419","negro","right",1
"16420","reason","can",1
"16421","littl","good",1
"16422","classif","soldier",1
"16423","soldier","littl",1
"16424","feel","fight",1
"16425","fight","war",1
"16426","job","none",1
"16427","war","job",1
"16428","none","like",1
"16429","feel","war",1
"16430","ship","clerk",2
"16431","experi","ship",1
"16432","year","experi",1
"16433","classif","center",1
"16434","center","spend",1
"16435","monei","find",1
"16436","civilian","life",1
"16437","trade","call",1
"16438","fellow","dissapoint",1
"16439","experi","clerk",1
"16440","classif","spend",1
"16441","time","monei",1
"16442","hope","read",1
"16443","dissapoint","thank",1
"16444","thank","give",1
"16445","chanc","express",1
"16446","express","feel",1
"16447","put","branch",1
"16448","branch","armi",1
"16449","clerk","year",1
"16450","experi","wind",1
"16451","spend","time",1
"16452","time","find",1
"16453","fellow","civilian",1
"16454","turn","send",1
"16455","send","opposit",1
"16456","armi","hope",1
"16457","make","fellow",1
"16458","fellow","thank",1
"16459","give","chanc",1
"16460","ship","year",1
"16461","clerk","experi",1
"16462","year","wind",1
"16463","quartermast","ship",1
"16464","center","time",1
"16465","find","fellow",1
"16466","fellow","life",1
"16467","life","turn",1
"16468","opposit","trade",1
"16469","regret","armi",1
"16470","make","dissapoint",1
"16471","dissapoint","give",1
"16472","chanc","feel",1
"16473","think","idea",1
"16474","idea","questionnair",1
"16475","questionnair","good",1
"16476","good","check",1
"16477","armi","post",1
"16478","post","regard",1
"16479","regard","price",1
"16480","charg","soldier",1
"16481","logic","wai",1
"16482","check","town",1
"16483","town","armi",1
"16484","armi","regard",1
"16485","post","price",1
"16486","taxi","charg",1
"16487","soldier","trip",1
"16488","govern","someth",1
"16489","good","town",1
"16490","town","post",1
"16491","armi","price",1
"16492","price","taxi",1
"16493","taxi","soldier",1
"16494","charg","trip",1
"16495","think","get",1
"16496","seem","govern",1
"16497","wai","regard",1
"16498","regard","someth",1
"16499","check","armi",1
"16500","town","regard",1
"16501","regard","taxi",1
"16502","trip","think",1
"16503","someth","wai",1
"16504","someth","seem",1
"16505","much","choos",1
"16506","take","part",1
"16507","give","much",1
"16508","outfit","want",1
"16509","want","get",1
"16510","give","choos",1
"16511","choos","outfit",1
"16512","outfit","get",1
"16513","paratroop","take",1
"16514","war","thing",1
"16515","excel","wai",1
"16516","find","peopl",1
"16517","peopl","opinion",1
"16518","Noncommiss","offic",1
"16519","make","report",1
"16520","wai","find",1
"16521","find","opinion",1
"16522","offic","make",1
"16523","excel","find",1
"16524","wai","peopl",1
"16525","Noncommiss","make",1
"16526","offic","report",1
"16527","think","excel",1
"16528","excel","peopl",1
"16529","wai","opinion",1
"16530","good","Noncommiss",1
"16531","Noncommiss","report",1
"16532","wai","troubl",1
"16533","much","chanc",1
"16534","much","wrong",1
"16535","basic","train",1
"16536","dai","pass",1
"16537","short","time",1
"16538","person","feel",1
"16539","give","much",1
"16540","chanc","recreat",1
"16541","get","pass",1
"16542","furlough","month",1
"16543","element","satisfactori",1
"16544","give","good",1
"16545","armi","feel",1
"16546","feel","loyalti",1
"16547","pass","get",1
"16548","try","good",1
"16549","furlough","pass",1
"16550","grant","priviledg",1
"16551","priviledg","see",1
"16552","see","son",1
"16553","son","time",1
"16554","person","reason",1
"16555","reason","tell",1
"16556","give","chanc",1
"16557","much","recreat",1
"16558","dai","furlough",1
"16559","month","work",1
"16560","work","element",1
"16561","train","week",1
"16562","dai","get",1
"16563","entitl","furlough",1
"16564","parent","grant",1
"16565","time","person",1
"16566","tell","person",1
"16567","feel","try",1
"16568","wrong","think",1
"16569","think","get",1
"16570","pass","dai",1
"16571","thing","armi",1
"16572","armi","loyalti",1
"16573","loyalti","return",1
"16574","basic","week",1
"16575","week","dai",1
"16576","good","entitl",1
"16577","grant","see",1
"16578","priviledg","son",1
"16579","see","time",1
"16580","person","tell",1
"16581","tell","feel",1
"16582","person","try",1
"16583","send","part",2
"16584","fellow","draft",1
"16585","armi","like",1
"16586","thin","fellow",1
"16587","part","armi",1
"16588","like","brake",1
"16589","brake","moral",1
"16590","part","part",1
"16591","part","Army",1
"16592","draft","send",1
"16593","want","part",1
"16594","stai","close",1
"16595","aur","coller",1
"16596","think","nogeth",1
"16597","close","geather",1
"16598","nogeth","stai",1
"16599","stai","geather",1
"16600","nogeth","close",1
"16601","geather","aur",1
"16602","good","meal",1
"16603","meal","cook",1
"16604","wast","cut",1
"16605","good","cook",1
"16606","cut","kitchen",1
"16607","kitchen","good",1
"16608","kitchen","meal",1
"16609","see","mani",1
"16610","mani","man",1
"16611","good","educ",1
"16612","Northern","boi",1
"16613","see","man",1
"16614","man","good",1
"16615","educ","abil",1
"16616","abilii","count",1
"16617","differ","agreement",1
"16618","agreement","opinion",1
"16619","mani","good",1
"16620","man","educ",1
"16621","good","abil",1
"16622","abil","privat",1
"16623","opinion","Northern",1
"16624","see","good",1
"16625","mani","educ",1
"16626","privat","divis",1
"16627","divis","abilii",1
"16628","count","differ",1
"16629","differ","opinion",1
"16630","opinion","boi",1
"16631","much","time",1
"16632","time","wast",1
"16633","red","tape",1
"16634","combat","train",1
"16635","half","hour",1
"16636","hour","work",1
"16637","armi","worth",1
"16638","much","wast",1
"16639","wast","indecis",1
"16640","indecis","red",1
"16641","batteri","combat",1
"16642","train","worth",1
"16643","take","dai",1
"16644","half","work",1
"16645","time","indecis",1
"16646","indecis","tape",1
"16647","tape","batteri",1
"16648","batteri","train",1
"16649","combat","worth",1
"16650","dai","half",1
"16651","work","find",1
"16652","Circl","Circl",1
"16653","much","indecis",1
"16654","wast","red",1
"16655","red","batteri",1
"16656","worth","take",1
"16657","dai","hour",1
"16658","hour","find",1
"16659","find","wrong",1
"16660","mess","hall",1
"16661","hall","inspect",1
"16662","inspect","officr",1
"16663","inspect","tast",1
"16664","tast","offic",1
"16665","take","action",1
"16666","action","see",1
"16667","see","meal",1
"16668","meal","prepar",1
"16669","mess","inspect",1
"16670","offic","take",1
"16671","hall","officr",1
"16672","inspect","offic",1
"16673","take","see",1
"16674","action","meal",1
"16675","see","prepar",1
"16676","good","idea",1
"16677","verou","differ",1
"16678","differ","peopl",1
"16679","get","oppenion",1
"16680","oppenion","verou",1
"16681","verou","peopl",1
"16682","idea","get",1
"16683","oppenion","differ",1
"16684","good","get",1
"16685","get","verou",1
"16686","oppenion","peopl",1
"16687","bodi","want",1
"16688","think","bodi",1
"16689","war","think",1
"16690","get","barrick",1
"16691","call","nigor",1
"16692","barrick","sleep",1
"16693","get","sleep",1
"16694","nigor","town",1
"16695","call","town",1
"16696","think","negro",1
"16697","stai","place",1
"16698","negro","right",1
"16699","physic","condit",1
"16700","person","feel",1
"16701","condit","last",1
"16702","last","year",1
"16703","ag","person",1
"16704","put","servic",1
"16705","physic","last",1
"16706","year","ag",1
"16707","ag","feel",1
"16708","condit","year",1
"16709","feel","possibl",1
"16710","possibl","put",1
"16711","get","differ",1
"16712","differ","opinion",1
"16713","like","know",1
"16714","know","good",1
"16715","make","get",1
"16716","get","opinion",1
"16717","good","make",1
"16718","make","differ",1
"16719","like","good",1
"16720","make","opinion",1
"16721","good","idea",1
"16722","littl","differ",1
"16723","question","answer",1
"16724","broad","mind",1
"16725","mind","view",1
"16726","view","point",1
"16727","right","attitud",1
"16728","peac","maker",1
"16729","think","questionnair",1
"16730","mind","flexibl",1
"16731","feel","littl",1
"16732","take","discret",1
"16733","discret","us",1
"16734","broad","view",1
"16735","mind","point",1
"16736","attitud","take",1
"16737","care","particip",1
"16738","particip","warfar",1
"16739","insert","belief",1
"16740","belief","insert",1
"16741","unclear","right",1
"16742","questionnair","good",1
"16743","flexibl","time",1
"16744","time","feel",1
"16745","feel","differ",1
"16746","time","question",1
"16747","us","broad",1
"16748","broad","point",1
"16749","point","subject",1
"16750","think","get",1
"16751","famili","know",1
"16752","right","take",1
"16753","rais","peac",1
"16754","armi","conscienc",1
"16755","insert","unclear",1
"16756","questionnair","idea",1
"16757","idea","mind",1
"16758","time","answer",1
"16759","take","us",1
"16760","us","mind",1
"16761","view","subject",1
"16762","part","think",1
"16763","rais","maker",1
"16764","care","warfar",1
"16765","conscienc","insert",1
"16766","insert","insert",1
"16767","sport","equip",1
"16768","rec.","hall",1
"16769","delet","basebal",1
"16770","soldier","like",1
"16771","equip","footbal",1
"16772","footbal","delet",1
"16773","delet","delet",1
"16774","like","lot",1
"16775","lot","soldier",1
"16776","sport","footbal",1
"16777","select","noncom",1
"16778","officr","show",1
"16779","much","parcial",1
"16780","home","state",1
"16781","commission","officr",1
"16782","show","much",1
"16783","select","acord",1
"16784","acord","abil",1
"16785","noncom","commission",1
"16786","commission","show",1
"16787","officr","much",1
"16788","show","parcial",1
"16789","select","commission",1
"16790","officr","parcial",1
"16791","parcial","select",1
"16792","select","abil",1
"16793","marri","home",1
"16794","differ","section",2
"16795","separ","race",1
"16796","white","troop",1
"16797","back","grind",1
"16798","differ","soldier",1
"16799","section","separ",1
"16800","race","color",1
"16801","grind","differ",1
"16802","soldier","differ",1
"16803","differ","separ",1
"16804","separ","color",1
"16805","color","think",1
"16806","think","keep",1
"16807","separ","white",1
"16808","back","differ",1
"16809","grind","soldier",1
"16810","differ","differ",1
"16811","soldier","section",1
"16812","separ","import",1
"16813","import","armi",1
"16814","separ","troop",1
"16815","troop","back",1
"16816","back","soldier",1
"16817","soldier","separ",1
"16818","section","import",1
"16819","get","plenti",1
"16820","take","enough",1
"16821","enough","interest",1
"16822","plenti","food",1
"16823","take","interest",1
"16824","work","prepar",1
"16825","person","eat",1
"16826","get","food",1
"16827","food","cook",1
"16828","cook","take",1
"16829","interest","work",1
"16830","cook","enough",1
"16831","enough","work",1
"16832","free","agent",1
"16833","arm","servic",1
"16834","make","allow",1
"16835","put","fellow",1
"16836","climat","environ",1
"16837","come","time",1
"16838","time","pleasur",1
"16839","pass","furlough",1
"16840","defeat","purpos",1
"16841","fight","freedom",1
"16842","stupid","condemn",1
"16843","condemn","free",1
"16844","combat","make",1
"16845","pleasur","pass",1
"16846","furlough","time",1
"16847","time","an",1
"16848","an","on",1
"16849","fee","cage",1
"16850","cage","order",1
"16851","freedom","angl",1
"16852","condemn","agent",1
"16853","combat","allow",1
"16854","allow","hold",1
"16855","paper","put",1
"16856","come","pleasur",1
"16857","on","fee",1
"16858","order","ridicul",1
"16859","ridicul","defeat",1
"16860","angl","stupid",1
"16861","stupid","free",1
"16862","servic","combat",1
"16863","make","hold",1
"16864","new","paper",1
"16865","paper","fellow",1
"16866","fascist","Monger",1
"16867","true","democraci",1
"16868","equal","right",1
"16869","subsid","colleg",1
"16870","maintain","equal",1
"16871","clear","slum",1
"16872","build","subsid",1
"16873","industri","railroad",1
"16874","War","fascist",1
"16875","Monger","prevent",1
"16876","democraci","maintain",1
"16877","maintain","right",1
"16878","build","colleg",1
"16879","War","Monger",1
"16880","fascist","prevent",1
"16881","true","maintain",1
"16882","right","clear",1
"16883","foremost","morel",1
"16884","certain","offic",1
"16885","armi","foremost",1
"16886","offic","support",1
"16887","support","idea",1
"16888","armi","morel",1
"16889","morel","unclear",1
"16890","certain","support",1
"16891","circl","circl",1
"16892","foremost","unclear",1
"16893","unclear","unclear",1
"16894","offic","idea",1
"16895","sick","call",2
"16896","complet","quiz",1
"16897","person","observ",1
"16898","bad","condit",1
"16899","make","sick",1
"16900","extra","duti",1
"16901","afternoon","inspect",1
"16902","man","work",1
"16903","work","long",1
"16904","long","hour",1
"16905","hour","car",1
"16906","strenuou","duti",1
"16907","sit","afternoon",1
"16908","on","els",1
"16909","littl","move",1
"16910","questionair","questionnair",1
"16911","order","cut",1
"16912","cut","sick",1
"16913","make","call",1
"16914","duti","night",1
"16915","man","long",1
"16916","work","hour",1
"16917","long","car",1
"16918","car","carri",1
"16919","outfit","good",1
"16920","improv","bite",1
"16921","bite","person",1
"16922","cut","call",1
"16923","give","make",1
"16924","call","extra",1
"16925","extra","night",1
"16926","inspect","man",1
"16927","man","hour",1
"16928","work","car",1
"16929","hour","carri",1
"16930","carri","strenuou",1
"16931","duti","week",1
"16932","confid","non-com",1
"16933","non-com","on",1
"16934","suprem","figur",1
"16935","figur","littl",1
"16936","quiz","outfit",1
"16937","good","improv",1
"16938","bite","observ",1
"16939","order","sick",1
"16940","give","sick",1
"16941","sick","extra",1
"16942","call","duti",1
"16943","afternoon","man",1
"16944","inspect","work",1
"16945","man","car",1
"16946","long","carri",1
"16947","carri","duti",1
"16948","strenuou","week",1
"16949","non-com","els",1
"16950","els","suprem",1
"16951","figur","move",1
"16952","catch","hell",2
"16953","boi","catch",2
"16954","dam","butt",1
"16955","butt","command",1
"16956","littl","thing",1
"16957","get","sick",1
"16958","extra","duti",1
"16959","time","get",1
"16960","get","pass",1
"16961","boi","hate",1
"16962","handl","man",1
"16963","whole","Battion",1
"16964","Battion","know",1
"16965","dam","command",1
"16966","give","extra",1
"16967","time","pass",1
"16968","paragraph","boi",1
"16969","boi","unclear",1
"16970","worth","dam",1
"16971","delet","bad",1
"16972","whole","know",1
"16973","know","boi",1
"16974","boi","war",1
"16975","war","catch",1
"16976","hell","littl",1
"16977","give","duti",1
"16978","unclear","make",1
"16979","make","know",1
"16980","know","handl",1
"16981","man","think",1
"16982","delet","delet",1
"16983","bad","whole",1
"16984","Battion","boi",1
"16985","war","hell",1
"16986","command","worth",1
"16987","worth","boi",1
"16988","boi","hell",1
"16989","catch","littl",1
"16990","hell","thing",1
"16991","med","come",1
"16992","come","give",1
"16993","duti","pass",1
"16994","pass","time",1
"16995","paragraph","unclear",1
"16996","unclear","unclear",1
"16997","know","man",1
"16998","handl","think",1
"16999","think","good",1
"17000","bad","Battion",1
"17001","whole","boi",1
"17002","know","war",1
"17003","differ","section",1
"17004","state","feel",1
"17005","believ","man",1
"17006","countri","keep",1
"17007","divis","boi",1
"17008","territori","armi",1
"17009","hate","man",1
"17010","happen","come",1
"17011","chanc","good",1
"17012","get","idea",1
"17013","man","differ",1
"17014","section","countri",1
"17015","keep","divis",1
"17016","man","part",1
"17017","part","countri",1
"17018","outfit","person",1
"17019","person","happen",1
"17020","come","state",1
"17021","feel","outfit",1
"17022","idea","moral",1
"17023","moral","outfit",1
"17024","man","section",1
"17025","differ","countri",1
"17026","boi","territori",1
"17027","countri","outfit",1
"17028","good","wai",1
"17029","wai","boi",1
"17030","boi","come",1
"17031","come","feel",1
"17032","state","outfit",1
"17033","poor","bunch",1
"17034","Btry","offic",1
"17035","much","Goat",1
"17036","bunch","Btry",1
"17037","capibl","capabl",1
"17038","handl","man",1
"17039","poor","Btry",1
"17040","bunch","offic",1
"17041","offic","Btry",1
"17042","capabl","handl",1
"17043","man","food",1
"17044","food","receiv",1
"17045","receiv","poor",1
"17046","poor","offic",1
"17047","Btry","Btry",1
"17048","Btry","tmo",1
"17049","tmo","capibl",1
"17050","dai","wonder",1
"17051","year","servic",1
"17052","dumest","privat",1
"17053","put","dai",1
"17054","dumb","unclear",1
"17055","teach","dumest",1
"17056","privat","thing",1
"17057","put","wonder",1
"17058","wonder","outfit",1
"17059","unclear","teach",1
"17060","teach","privat",1
"17061","dumest","thing",1
"17062","dai","outfit",1
"17063","unclear","unclear",1
"17064","firm","opinion",1
"17065","on","outfit",1
"17066","home","state",1
"17067","opinion","on",1
"17068","outfit","compris",1
"17069","compris","man",1
"17070","man","home",1
"17071","firm","on",1
"17072","opinion","outfit",1
"17073","on","compris",1
"17074","man","state",1
"17075","good","idea",1
"17076","seriou","troubl",1
"17077","think","questionnar",1
"17078","give","man",1
"17079","man","chanc",1
"17080","chanc","get",1
"17081","get","like",1
"17082","like","dislik",1
"17083","armi","get",1
"17084","get","seriou",1
"17085","idea","give",1
"17086","dislik","armi",1
"17087","get","troubl",1
"17088","questionnar","good",1
"17089","good","give",1
"17090","give","chanc",1
"17091","man","get",1
"17092","chanc","like",1
"17093","get","dislik",1
"17094","armi","seriou",1
"17095","armi","slang",1
"17096","slang","put",1
"17097","take","major",1
"17098","major","officr",1
"17099","list","armi",1
"17100","armi","put",1
"17101","hard","get",1
"17102","lot","ambit",1
"17103","school","want",1
"17104","officr","armi",1
"17105","concept","boi",1
"17106","boi","outfit",1
"17107","get","list",1
"17108","list","slang",1
"17109","ambit","school",1
"17110","start","batteri",1
"17111","take","officr",1
"17112","list","put",1
"17113","batteri","guess",1
"17114","armi","slang",1
"17115","slang","put",1
"17116","take","major",1
"17117","major","officr",1
"17118","list","armi",1
"17119","armi","put",1
"17120","hard","get",1
"17121","lot","ambit",1
"17122","school","want",1
"17123","officr","armi",1
"17124","concept","boi",1
"17125","boi","outfit",1
"17126","get","list",1
"17127","list","slang",1
"17128","ambit","school",1
"17129","start","batteri",1
"17130","take","officr",1
"17131","list","put",1
"17132","batteri","guess",1
"17133","think","food",1
"17134","food","prepar",1
"17135","prepar","case",1
"17136","get","pai",2
"17137","bui","thing",1
"17138","half","price",1
"17139","good","pai",1
"17140","P.X.","bui",1
"17141","thing","peopl",1
"17142","pai","good",1
"17143","peopl","try",1
"17144","try","treat",1
"17145","respect","town",1
"17146","town","citi",1
"17147","think","fair",1
"17148","P.X.","thing",1
"17149","bui","peopl",1
"17150","get","half",1
"17151","price","get",1
"17152","get","good",1
"17153","pai","pai",1
"17154","treat","respect",1
"17155","get","price",1
"17156","half","get",1
"17157","price","pai",1
"17158","peopl","treat",1
"17159","respect","citi",1
"17160","question","question",2
"17161","gener","test",1
"17162","new","recruit",1
"17163","multipl","choic",1
"17164","choic","question",1
"17165","great","enough",1
"17166","enough","variat",1
"17167","possibl","answer",1
"17168","improv","transport",1
"17169","nearbi","major",1
"17170","major","commun",1
"17171","mani","question",1
"17172","question","seem",1
"17173","war","last",1
"17174","current","problem",1
"17175","problem","limit",1
"17176","length","servic",1
"17177","Army","give",1
"17178","give","test",1
"17179","allow","new",1
"17180","recruit","answer",1
"17181","multipl","question",1
"17182","great","variat",1
"17183","variat","opinion",1
"17184","thing","characterist",1
"17185","like","dislik",1
"17186","soldier","welcom",1
"17187","welcom","chanc",1
"17188","chanc","try",1
"17189","try","improv",1
"17190","transport","camp",1
"17191","camp","nearbi",1
"17192","nearbi","commun",1
"17193","commun","mani",1
"17194","mani","seem",1
"17195","matter","guesswork",1
"17196","lack","new",1
"17197","new","current",1
"17198","current","limit",1
"17199","limit","answer",1
"17200","good","gener",1
"17201","allow","length",1
"17202","servic","man",1
"17203","test","type",1
"17204","type","allow",1
"17205","allow","recruit",1
"17206","new","answer",1
"17207","question","allow",1
"17208","allow","great",1
"17209","enough","opinion",1
"17210","opinion","possibl",1
"17211","answer","provid",1
"17212","provid","question",1
"17213","question","thing",1
"17214","characterist","camp",1
"17215","camp","like",1
"17216","dislik","appropri",1
"17217","appropri","soldier",1
"17218","try","transport",1
"17219","improv","camp",1
"17220","camp","major",1
"17221","major","mani",1
"17222","commun","question",1
"17223","new","problem",1
"17224","problem","answer",1
"17225","answer","person",1
"17226","person","armi",1
"17227","good","test",1
"17228","test","allow",1
"17229","Army","test",1
"17230","choic","allow",1
"17231","allow","enough",1
"17232","great","opinion",1
"17233","opinion","answer",1
"17234","possibl","provid",1
"17235","soldier","chanc",1
"17236","welcom","try",1
"17237","chanc","improv",1
"17238","transport","nearbi",1
"17239","camp","commun",1
"17240","nearbi","mani",1
"17241","major","question",1
"17242","commun","seem",1
"17243","last","lack",1
"17244","lack","current",1
"17245","new","limit",1
"17246","current","answer",1
"17247","unclear","unclear",3
"17248","4th","class",1
"17249","class","offic",1
"17250","postal","man",1
"17251","answer","question",1
"17252","good","job",1
"17253","regard","question",1
"17254","becom","commisionid",1
"17255","commisionid","commiss",1
"17256","commiss","offic",1
"17257","4th","offic",1
"17258","like","enter",1
"17259","enter","school",1
"17260","unclear","postal",1
"17261","regard","get",1
"17262","get","good",1
"17263","job","leav",1
"17264","leav","Army",1
"17265","offic","basi",1
"17266","basi","work",1
"17267","postmast","4th",1
"17268","interest","work",1
"17269","school","unclear",1
"17270","unclear","man",1
"17271","get","job",1
"17272","good","leav",1
"17273","becom","commiss",1
"17274","commisionid","offic",1
"17275","postmast","class",1
"17276","offic","interest",1
"17277","work","like",1
"17278","like","school",1
"17279","man","answer",1
"17280","regard","good",1
"17281","job","Army",1
"17282","beat","peopl",1
"17283","futur","war",1
"17284","german","peopl",1
"17285","unfair","versail",1
"17286","versail","treati",1
"17287","win","war",1
"17288","war","beat",1
"17289","give","chanc",1
"17290","chanc","live",1
"17291","start","begin",1
"17292","war","foster",1
"17293","foster","hatr",1
"17294","exampl","take",1
"17295","take","german",1
"17296","suffer","starvat",1
"17297","starvat","bring",1
"17298","unfair","treati",1
"17299","war","peopl",1
"17300","peopl","give",1
"17301","spite","feel",1
"17302","treat","human",1
"17303","begin","futur",1
"17304","futur","foster",1
"17305","take","peopl",1
"17306","believ","win",1
"17307","win","beat",1
"17308","beat","give",1
"17309","give","live",1
"17310","human","destroi",1
"17311","destroi","punish",1
"17312","begin","war",1
"17313","war","hatr",1
"17314","hatr","exampl",1
"17315","exampl","german",1
"17316","peopl","draw",1
"17317","suffer","bring",1
"17318","bring","unfair",1
"17319","lead","man",2
"17320","man","make",2
"17321","Uneduc","man",1
"17322","make","poor",1
"17323","poor","leader",1
"17324","decent","transport",1
"17325","west","point",1
"17326","rate","man",1
"17327","abil","init",1
"17328","init","lead",1
"17329","man","Uneduc",1
"17330","Uneduc","make",1
"17331","man","poor",1
"17332","make","leader",1
"17333","take","effort",1
"17334","effort","see",1
"17335","see","soldier",1
"17336","transport","town",1
"17337","town","citi",1
"17338","man","educ",1
"17339","init","man",1
"17340","lead","Uneduc",1
"17341","man","man",1
"17342","Uneduc","poor",1
"17343","man","leader",1
"17344","leader","man",1
"17345","man","paragraph",1
"17346","decent","town",1
"17347","citi","camp",1
"17348","camp","transport",1
"17349","transport","hell",1
"17350","hell","camp",1
"17351","camp","paragraph",1
"17352","paragraph","armi",1
"17353","point","offic",1
"17354","abil","lead",1
"17355","Uneduc","leader",1
"17356","poor","man",1
"17357","take","see",1
"17358","effort","soldier",1
"17359","transport","citi",1
"17360","west","offic",1
"17361","good","idea",1
"17362","good","understand",1
"17363","time","decid",1
"17364","malic","prejudic",1
"17365","questionar","answer",1
"17366","answer","on",1
"17367","on","truth",1
"17368","truth","honesti",1
"17369","take","time",1
"17370","question","believ",1
"17371","answer","malic",1
"17372","think","good",1
"17373","questionar","on",1
"17374","answer","truth",1
"17375","on","honesti",1
"17376","white","boi",1
"17377","want","sleep",1
"17378","beliv","white",1
"17379","boi","want",1
"17380","beliv","boi",1
"17381","white","want",1
"17382","gener","questionair",1
"17383","answer","question",1
"17384","benefit","soldier",1
"17385","think","answer",1
"17386","questionair","benefit",1
"17387","soldier","think",1
"17388","question","belief",1
"17389","basic","train",3
"17390","unclear","unclear",3
"17391","delet","delet",2
"17392","non-combat","make",1
"17393","limit","servic",1
"17394","servic","man",1
"17395","great","part",1
"17396","former","postal",1
"17397","postal","employe",1
"17398","auxiliari","forc",1
"17399","get","basic",1
"17400","late","life",1
"17401","limit","man",1
"17402","former","employe",1
"17403","unclear","duti",1
"17404","duti","delet",1
"17405","send","member",1
"17406","woman","auxiliari",1
"17407","get","train",1
"17408","train","enter",1
"17409","enter","forc",1
"17410","help","late",1
"17411","unclear","non-combat",1
"17412","employe","think",1
"17413","train","let",1
"17414","think","send",1
"17415","member","woman",1
"17416","woman","forc",1
"17417","insert","think",1
"17418","think","get",1
"17419","basic","enter",1
"17420","help","life",1
"17421","life","delet",1
"17422","unclear","make",1
"17423","make","limit",1
"17424","part","former",1
"17425","postal","think",1
"17426","chanc","unclear",1
"17427","unclear","delet",1
"17428","basic","let",1
"17429","unclear","folio",1
"17430","think","basic",1
"17431","get","enter",1
"17432","train","forc",1
"17433","late","delet",1
"17434","limit","servic",1
"17435","servic","boi",1
"17436","Defenc","plant",1
"17437","help","win",1
"17438","detail","work",1
"17439","limit","boi",1
"17440","chanc","get",1
"17441","get","kind",1
"17442","kind","work",1
"17443","win","war",1
"17444","war","want",1
"17445","question","hard",1
"17446","hard","desid",1
"17447","help","war",1
"17448","work","time",1
"17449","boi","chanc",1
"17450","chanc","kind",1
"17451","get","work",1
"17452","plant","help",1
"17453","win","want",1
"17454","detail","time",1
"17455","question","desid",1
"17456","close","home",1
"17457","father","Mother",1
"17458","solder","class",1
"17459","home","acount",1
"17460","Mother","health",1
"17461","wood","close",1
"17462","close","acount",1
"17463","acount","father",1
"17464","father","health",1
"17465","wood","home",1
"17466","acount","Mother",1
"17467","soldier","get",1
"17468","low","charact",1
"17469","low","moral",1
"17470","differ","divis",1
"17471","get","branch",1
"17472","branch","servic",1
"17473","servic","want",1
"17474","want","get",1
"17475","keep","differ",1
"17476","percent","soldier",1
"17477","soldier","branch",1
"17478","case","individu",1
"17479","individu","low",1
"17480","charact","low",1
"17481","white","think",1
"17482","keep","divis",1
"17483","percent","get",1
