"","doc_id","lemma"
"114899","1457","get"
"114900","1457","attention"
"114903","1457","prescription"
"114912","1457","ar35"
"114917","1457","expect"
"114920","1457","much"
"114921","1457","attention"
"114924","1457","case"
"114926","1457","none"
"114931","1457","dental"
"114932","1457","department"
"114934","1457","splendid"
"114935","1457","work"
"114938","1457","improve"
"114940","1457","tooth"
"114943","1457","great"
"114944","1457","number"
"114946","1457","soldier"
"114949","1457","recreational"
"114950","1457","facility"
"114956","1457","par"
"114959","1457","noncom"
"114960","1457","officer"
"114963","1457","school"
"114969","1457","treat"
"114971","1457","direct"
"114973","1457","instruct"
"114975","1457","enlisted"
"114976","1457","personnel"
"114979","1457","command"
"114982","1458","think"
"114984","1458","questionnaire"
"114987","1458","good"
"114990","1458","give"
"114993","1458","chance"
"114995","1458","express"
"114997","1458","feeling"
"115000","1458","service"
"115004","1459","negro"
"115008","1459","slave"
"115010","1459","whites"
"115014","1459","majority"
"115017","1459","seem"
"115019","1459","look"
"115023","1459","negro"
"115026","1459","take"
"115027","1459","time"
"115029","1459","consider"
"115032","1459","slavery"
"115035","1459","make"
"115037","1459","progress"
"115040","1459","nation"
"115043","1459","world"
"115046","1459","system"
"115048","1459","separate"
"115050","1459","white"
"115051","1459","soldier"
"115054","1459","negro"
"115055","1459","soldier"
"115058","1459","various"
"115059","1459","mixed"
"115060","1459","camp"
"115064","1459","good"
"115070","1459","prove"
"115073","1459","negro"
"115074","1459","know"
"115077","1459","conduct"
"115082","1459","environment"
"115085","1459","isolate"
"115090","1459","negro"
"115091","1459","affiliate"
"115094","1459","white"
"115097","1459","bring"
"115100","1459","better"
"115101","1459","understanding"
"115105","1459","nationality"
"115112","1459","u.s."
"115113","1459","cross"
"115115","1459","vast"
"115116","1459","ocean"
"115117","1459","try"
"115119","1459","straighten"
"115122","1459","country"
"115127","1459","clean"
"115130","1459","home"
"115137","1459","country"
"115138","1459","pull"
"115141","1459","stronger"
"115146","1459","fight"
"115152","1460","think"
"115154","1460","huachuca"
"115155","1460","arizona"
"115158","1460","kill"
"115160","1460","man"
"115162","1460","walk"
"115165","1460","death"
"115169","1460","get"
"115171","1460","chance"
"115173","1460","fight"
"115178","1460","men"
"115181","1460","north"
"115185","1460","basic"
"115186","1460","training"
"115190","1460","able"
"115192","1460","transfer"
"115194","1460","camp"
"115197","1460","home"
"115201","1460","raise"
"115203","1460","morale"
"115206","1460","much"
"115207","1460","iius"
"115211","1460","man"
"115214","1460","tired"
"115216","1460","train"
"115219","1460","fort"
"115222","1460","tell"
"115227","1460","time"
"115229","1460","write"
"115233","1460","one"
"115235","1460","love"
"115240","1460","government"
"115241","1460","make"
"115242","1460","man"
"115243","1460","take"
"115245","1460","allotment"
"115249","1460","man"
"115253","1460","marry"
"115256","1460","war"
"115257","1460","start"
"115262","1460","allotment"
"115263","1460","make"
"115270","1460","hell"
"115271","1460","send"
"115274","1460","marriage"
"115275","1460","certificate"
"115278","1460","take"
"115287","1460","get"
"115288","1460","consideration"
"115291","1460","wife"
"115292","1460","need"
"115294","1460","money"
"115297","1460","wait"
"115301","1460","return"
"115303","1460","washington"
"115304","1460","d.c."
"115306","1461","think"
"115308","1461","army"
"115313","1461","per"
"115314","1461","cent"
"115318","1461","negro"
"115319","1461","soldier"
"115321","1461","treat"
"115324","1461","human"
"115333","1461","ridingon"
"115334","1461","train"
"115337","1461","segregate"
"115339","1461","allow"
"115342","1461","place"
"115344","1461","whites"
"115346","1461","allow"
"115348","1461","segregate"
"115350","1461","southern"
"115351","1461","railroad"
"115354","1461","eat"
"115357","1461","dining"
"115358","1461","car"
"115361","1461","leave"
"115364","1461","little"
"115367","1461","feeling"
"115373","1461","fight"
"115378","1461","take"
"115379","1461","nasty"
"115380","1461","insult"
"115382","1461","white"
"115383","1461","people"
"115384","1461","call"
"115386","1461","sort"
"115388","1461","name"
"115400","1462","think"
"115404","1462","negro"
"115406","1462","get"
"115408","1462","fair"
"115409","1462","deal"
"115412","1462","war"
"115417","1462","draft"
"115421","1462","exam"
"115426","1462","draft"
"115430","1462","man"
"115432","1462","know"
"115435","1462","able"
"115437","1462","soldier"
"115440","1462","draft"
"115441","1462","bord"
"115442","1462","send"
"115453","1462","army"
"115454","1462","camp"
"115456","1462","ant"
"115458","1462","good"
"115461","1462","need"
"115464","1462","look"
"115468","1462","outfit"
"115472","1462","soldier"
"115476","1462","exspenace"
"115477","1462","sick"
"115479","1462","give"
"115482","1462","white"
"115487","1462","duty"
"115489","1462","try"
"115491","1462","work"
"115493","1462","feel"
"115496","1462","next"
"115497","1462","day"
"115501","1462","die"
"115506","1463","army"
"115512","1463","satsfy"
"115516","1463","mother"
"115518","1463","farther"
"115520","1463","old"
"115521","1463","people"
"115527","1463","one"
"115529","1463","help"
"115536","1463","believe"
"115548","1463","army"
"115554","1463","ras"
"115555","1463","food"
"115558","1463","family"
"115562","1463","soldier"
"115567","1463","army"
"115576","1464","combat"
"115577","1464","unit"
"115581","1464","physical"
"115582","1464","health"
"115584","1464","poor"
"115590","1464","age"
"115596","1464","head"
"115598","1464","eyes"
"115599","1464","worrie"
"115602","1464","time"
"115607","1464","like"
"115609","1464","army"
"115612","1464","reason"
"115614","1464","besides"
"115618","1464","think"
"115622","1464","become"
"115624","1464","real"
"115625","1464","soldier"
"115632","1464","desire"
"115637","1464","able"
"115639","1464","make"
"115641","1464","hike"
"115643","1464","fall"
"115649","1465","glad"
"115652","1465","war"
"115653","1465","departant"
"115654","1465","send"
"115656","1465","questionanaire"
"115663","1465","soldier"
"115665","1465","army"
"115667","1465","give"
"115670","1465","dope"
"115676","1465","camp"
"115682","1466","questionnaire"
"115683","1466","give"
"115689","1466","want"
"115692","1466","chance"
"115694","1466","express"
"115698","1466","negro"
"115702","1466","make"
"115703","1466","fight"
"115705","1466","war"
"115709","1466","use"
"115715","1466","use"
"115719","1466","work"
"115720","1466","tool"
"115725","1466","negro"
"115728","1466","make"
"115729","1466","fight"
"115733","1466","give"
"115736","1466","fight"
"115740","1466","promise"
"115744","1466","tired"
"115748","1466","promise"
"115753","1466","get"
"115757","1466","last"
"115758","1466","war"
"115760","1466","give"
"115764","1466","fight"
"115771","1466","slacker"
"115774","1466","coward"
"115779","1466","disappointed"
"115780","1466","negro"
"115782","1466","wonder"
"115789","1466","god"
"115790","1466","forsak"
"115791","1466","place"
"115793","1466","train"
"115796","1466","fight"
"115798","1466","som"
"115799","1466","body"
"115800","1466","else"
"115802","1466","freedom"
"115812","1466","opinion"
"115814","1466","help"
"115820","1466","best"
"115822","1466","let"
"115824","1466","negro"
"115825","1466","fight"
"115827","1466","war"
"115829","1466","home"
"115832","1466","industrial"
"115833","1466","plant"
"115839","1466","better"
"115840","1466","service"
"115845","1466","change"
"115847","1466","mind"
"115852","1466","plenty"
"115854","1466","live"
"115855","1466","ammunition"
"115857","1466","memorie"
"115859","1466","old"
"115862","1466","thank"
"115869","1467","kick"
"115871","1467","enlisting"
"115874","1467","army"
"115877","1467","tell"
"115885","1467","age"
"115892","1467","choose"
"115894","1467","branch"
"115897","1467","service"
"115899","1467","want"
"115902","1467","choose"
"115904","1467","cavalry"
"115907","1467","send"
"115911","1467","infantry"
"115914","1467","thing"
"115917","1467","negro"
"115918","1467","soldier"
"115922","1467","explanation"
"115927","1467","fight"
"115932","1467","fight"
"115935","1467","lot"
"115938","1467","man"
"115941","1467","outfit"
"115944","1467","understand"
"115949","1467","kick"
"115951","1467","enlisting"
"115954","1467","army"
"115957","1467","tell"
"115965","1467","age"
"115972","1467","choose"
"115974","1467","branch"
"115977","1467","service"
"115979","1467","want"
"115982","1467","choose"
"115984","1467","cavalry"
"115987","1467","send"
"115991","1467","infantry"
"115994","1467","thing"
"115997","1467","negro"
"115998","1467","soldier"
"116002","1467","exlanation"
"116007","1467","fight"
"116012","1467","fight"
"116015","1467","lot"
"116018","1467","man"
"116021","1467","outfit"
"116024","1467","understand"
"116025","1467","thing"
"116029","1468","thing"
"116031","1468","want"
"116033","1468","say"
"116039","1468","separate"
"116041","1468","races"
"116043","1468","people"
"116044","1468","white"
"116046","1468","negro"
"116050","1469","negro"
"116052","1469","believe"
"116054","1469","fight"
"116057","1469","world"
"116058","1469","war"
"116061","1469","help"
"116063","1469","negro"
"116066","1469","thing"
"116069","1469","help"
"116071","1469","negro"
"116074","1469","fight"
"116077","1469","country"
"116081","1469","live"
"116085","1469","right"
"116086","1469","wars"
"116089","1469","help"
"116091","1469","negro"
"116095","1469","help"
"116097","1469","country"
"116103","1469","job"
"116106","1469","fight"
"116109","1469","right"
"116116","1469","want"
"116118","1469","fight"
"116121","1469","war"
"116124","1469","help"
"116126","1469","negro"
"116132","1469","get"
"116135","1469","chance"
"116138","1469","man"
"116144","1469","thing"
"116146","1469","fight"
"116153","1469","lay"
"116156","1469","life"
"116161","1470","united"
"116162","1470","states"
"116165","1470","best"
"116166","1470","soldier"
"116172","1470","win"
"116174","1470","war"
"116179","1470","glad"
"116182","1470","turn"
"116185","1470","luce"
"116187","1470","let"
"116192","1470","job"
"116202","1470","boy"
"116205","1470","get"
"116207","1470","training"
"116210","1470","back"
"116212","1470","country"
"116216","1470","want"
"116218","1470","loose"
"116223","1470","try"
"116227","1470","best"
"116232","1470","want"
"116234","1470","good"
"116235","1470","old"
"116236","1470","prayer"
"116239","1470","good"
"116240","1470","mother"
"116242","1470","friend"
"116245","1470","lord"
"116247","1470","help"
"116250","1471","need"
"116256","1471","farm"
"116260","1471","keep"
"116263","1471","farm"
"116269","1471","hard"
"116270","1471","time"
"116271","1471","get"
"116275","1471","mother"
"116277","1471","old"
"116282","1471","know"
"116285","1471","tend"
"116287","1471","business"
"116290","1471","aint"
"116292","1471","one"
"116294","1471","home"
"116297","1471","mother"
"116299","1471","little"
"116300","1471","sister"
"116303","1471","mare"
"116304","1471","need"
"116305","1471","breed"
"116307","1471","year"
"116310","1471","cow"
"116311","1471","need"
"116312","1471","take"
"116313","1471","caring"
"116317","1471","hog"
"116318","1471","need"
"116319","1471","take"
"116320","1471","care"
"116323","1471","fence"
"116325","1471","fixing"
"116328","1471","mother"
"116335","1471","keep"
"116337","1471","upset"
"116340","1471","time"
"116341","1471","worrye"
"116344","1471","stock"
"116346","1471","farm"
"116352","1472","understand"
"116357","1472","man"
"116359","1472","color"
"116364","1472","military"
"116365","1472","cooking"
"116366","1472","school"
"116368","1472","come"
"116372","1472","1st"
"116374","1472","2nd"
"116375","1472","cook"
"116380","1472","rate"
"116387","1472","understanding"
"116391","1472","rate"
"116393","1472","man"
"116394","1472","fast"
"116396","1472","find"
"116401","1472","wish"
"116404","1472","look"
"116407","1472","matter"
"116418","1472","cooking"
"116422","1472","various"
"116423","1472","position"
"116426","1472","white"
"116427","1472","southern"
"116428","1472","officer"
"116430","1472","unfair"
"116433","1472","color"
"116434","1472","soldier"
"116437","1472","one"
"116439","1472","come"
"116442","1472","north"
"116446","1472","suggest"
"116451","1472","better"
"116453","1472","color"
"116458","1472","white"
"116459","1472","northern"
"116460","1472","officer"
"116463","1472","feel"
"116466","1472","understand"
"116469","1472","help"
"116472","1472","give"
"116478","1472","chance"
"116480","1472","get"
"116482","1472","worth"
"116485","1472","army"
"116489","1472","color"
"116496","1472","color"
"116498","1472","bitter"
"116501","1472","war"
"116504","1472","heart"
"116514","1472","white"
"116515","1472","give"
"116518","1472","better"
"116519","1472","chance"
"116521","1472","life"
"116523","1472","stop"
"116525","1472","lynching"
"116528","1472","people"
"116530","1472","look"
"116534","1472","child"
"116536","1472","color"
"116540","1472","country"
"116543","1472","worry"
"116546","1472","class"
"116548","1472","race"
"116552","1472","world"
"116556","1473","think"
"116559","1473","bring"
"116562","1473","wild"
"116565","1473","negro"
"116566","1473","case"
"116571","1473","army"
"116575","1473","thing"
"116578","1473","ius"
"116581","1473","hope"
"116586","1473","southcase"
"116588","1473","white"
"116589","1473","people"
"116592","1473","give"
"116594","1473","negro"
"116600","1473","much"
"116603","1473","cram"
"116606","1473","south"
"116616","1473","hard"
"116619","1473","solder"
"116620","1473","case"
"116624","1473","able"
"116626","1473","handle"
"116634","1473","north"
"116635","1473","case"
"116641","1473","plenty"
"116642","1473","hell"
"116646","1473","like"
"116651","1473","north"
"116654","1473","canget"
"116656","1473","right"
"116661","1473","gripe"
"116664","1473","hapen"
"116668","1473","right"
"116670","1474","think"
"116679","1474","good"
"116682","1474","good"
"116688","1475","comment"
"116690","1475","make"
"116695","1475","think"
"116699","1475","good"
"116700","1475","question"
"116702","1475","ask"
"116707","1475","hope"
"116709","1475","colored"
"116710","1475","people"
"116712","1475","get"
"116714","1475","better"
"116715","1475","chance"
"116718","1475","war"
"116721","1475","way"
"116724","1475","hope"
"116730","1475","free"
"116731","1475","speech"
"116734","1475","write"
"116736","1475","vote"
"116740","1475","usa"
"116743","1475","hope"
"116748","1475","chance"
"116750","1475","hold"
"116752","1475","political"
"116753","1475","job"
"116763","1476","outfit"
"116766","1476","combat"
"116768","1476","none"
"116769","1476","combat."
"116776","1477","think"
"116782","1477","interesting"
"116783","1477","questionnaire"
"116787","1477","help"
"116789","1477","soldier"
"116792","1477","races"
"116794","1477","give"
"116796","1477","honest"
"116799","1477","opinion"
"116801","1477","army"
"116802","1477","life"
"116806","1477","race"
"116807","1477","problem"
"116810","1477","think"
"116812","1477","thing"
"116814","1477","get"
"116815","1477","better"
"116818","1477","races"
"116822","1477","know"
"116830","1477","war"
"116833","1477","appreciate"
"116835","1477","fellow"
"116836","1477","man"
"116840","1478","think"
"116842","1478","questionnaire"
"116844","1478","fine"
"116852","1478","negro"
"116854","1478","treat"
"116859","1478","fair"
"116860","1478","chance"
"116863","1478","war"
"116866","1478","soldier"
"116867","1478","war"
"116868","1478","colo"
"116870","1478","white"
"116876","1478","treat"
"116882","1478","greater"
"116883","1478","difference"
"116886","1478","welfare"
"116890","1478","soldier"
"116893","1478","white"
"116898","1478","last"
"116902","1478","negro"
"116903","1478","soldier"
"116906","1478","show"
"116910","1478","leave"
"116915","1478","place"
"116920","1478","enter"
"116922","1478","back"
"116925","1478","bus"
"116930","1478","make"
"116931","1478","sense"
"116934","1478","man"
"116937","1478","arm"
"116938","1478","force"
"116941","1478","country"
"116945","1478","thing"
"116948","1478","change"
"116953","1478","lot"
"116955","1478","blood"
"116958","1478","believe"
"116965","1479","respect"
"116968","1479","concerned"
"116971","1479","believe"
"116974","1479","qualified"
"116976","1479","help"
"116980","1479","great"
"116981","1479","work"
"116985","1479","realize"
"116992","1479","decide"
"116994","1479","examination"
"117001","1480","speak"
"117004","1480","give"
"117007","1480","opportunity"
"117009","1480","express"
"117018","1480","comment"
"117020","1480","criticism"
"117025","1480","originality"
"117028","1480","questionnaire"
"117031","1480","booklet"
"117033","1480","show"
"117035","1480","part"
"117037","1480","democracy"
"117040","1480","sense"
"117043","1480","freedom"
"117045","1480","speech"
"117048","1480","hope"
"117051","1480","opinion"
"117053","1480","many"
"117055","1480","opinion"
"117057","1480","aid"
"117060","1480","confusion"
"117062","1480","obstacle"
"117065","1480","white"
"117067","1480","color"
"117068","1480","soldier"
"117070","1480","civilian"
"117075","1480","unity"
"117080","1480","voting"
"117083","1480","white"
"117085","1480","color"
"117086","1480","citizen"
"117089","1480","u.s."
"117091","1480","america"
"117095","1481","necessary"
"117098","1481","soldier"
"117100","1481","get"
"117102","1481","transfer"
"117106","1481","camp"
"117108","1482","dentist"
"117111","1482","good"
"117112","1482","break"
"117114","1482","jaw"
"117115","1482","bone"
"117119","1482","fix"
"117121","1482","tooth"
"117122","1482","afterwards"
"117128","1482","treat"
"117129","1482","fair"
"117131","1482","pass"
"117133","1482","furlough"
"117137","1482","report"
"117139","1482","sergeant"
"117141","1482","get"
"117142","1482","pass"
"117145","1482","see"
"117147","1482","else"
"117149","1482","like"
"117150","1482","better"
"117153","1482","let"
"117158","1482","tern"
"117163","1483","war"
"117165","1483","negro"
"117166","1483","soldier"
"117169","1483","sea"
"117171","1483","fight"
"117173","1483","greatest"
"117174","1483","battle"
"117177","1483","fight"
"117180","1483","small"
"117181","1483","combat"
"117183","1483","land"
"117184","1483","lot"
"117187","1483","lose"
"117189","1483","life"
"117191","1483","lot"
"117194","1483","t't"
"117199","1483","white"
"117200","1483","people"
"117204","1483","south"
"117207","1483","say"
"117209","1483","damn"
"117210","1483","nigger"
"117212","1483","haddent"
"117213","1483","thought"
"117217","1483","negro"
"117219","1483","fight"
"117221","1483","help"
"117223","1483","win"
"117228","1483","realize"
"117233","1483","poor"
"117234","1483","old"
"117235","1483","negro"
"117249","1483","day"
"117252","1483","remember"
"117254","1483","reason"
"117260","1484","body"
"117262","1484","spill"
"117263","1484","blood"
"117267","1484","cause"
"117270","1484","thing"
"117272","1484","rough"
"117274","1484","suffer"
"117277","1484","hardship"
"117281","1484","think"
"117282","1484","thing"
"117290","1484","smooth"
"117291","1484","sai"
"117294","1484","take"
"117297","1484","cream"
"117300","1484","milk"
"117302","1484","drink"
"117305","1484","give"
"117308","1484","blue"
"117309","1484","job"
"117312","1484","get"
"117314","1484","ham"
"117316","1484","get"
"117318","1484","meat"
"117320","1484","give"
"117323","1484","bone"
"117326","1484","bowel"
"117327","1484","want"
"117329","1484","move"
"117331","1484","drink"
"117332","1484","sweet"
"117333","1484","milk"
"117337","1484","take"
"117338","1484","castor"
"117339","1484","oil"
"117344","1484","ease"
"117346","1484","uncomfotabl"
"117347","1484","spot"
"117349","1484","give"
"117356","1484","fare"
"117357","1484","man"
"117360","1484","hell"
"117364","1484","stop"
"117366","1484","put"
"117370","1484","spot"
"117380","1484","bible"
"117382","1484","use"
"117384","1484","golden"
"117385","1484","rule"
"117401","1484","good"
"117402","1484","world"
"117404","1484","live"
"117406","1484","ignorance"
"117409","1484","cause"
"117415","1484","better"
"117416","1484","stop"
"117419","1484","make"
"117421","1484","heart"
"117422","1484","bleed"
"117424","1484","think"
"117430","1485","officer"
"117432","1485","white"
"117434","1485","hate"
"117436","1485","give"
"117438","1485","soldier"
"117439","1485","furlough"
"117448","1485","long"
"117449","1485","way"
"117451","1485","home"
"117457","1485","chance"
"117463","1485","many"
"117464","1485","boy"
"117467","1485","come"
"117478","1485","man"
"117479","1485","fight"
"117482","1485","country"
"117486","1485","kind"
"117489","1485","feeling"
"117496","1486","take"
"117499","1486","school"
"117502","1486","agriculture"
"117505","1486","major"
"117508","1486","know"
"117511","1486","know"
"117514","1486","farming"
"117518","1486","work"
"117524","1486","college"
"117528","1486","home"
"117532","1486","farm"
"117537","1486","soldier"
"117541","1486","combat"
"117547","1486","health"
"117552","1486","see"
"117555","1486","ex-soldier"
"117560","1486","combat"
"117564","1486","rights"
"117567","1486","better"
"117573","1486","take"
"117576","1486","school"
"117579","1486","agriculture"
"117582","1486","major"
"117585","1486","know"
"117588","1486","know"
"117591","1486","farming"
"117595","1486","work"
"117602","1486","college"
"117606","1486","home"
"117610","1486","farm"
"117615","1486","soldier"
"117619","1486","combat"
"117624","1486","worse"
"117626","1486","health"
"117631","1486","see"
"117634","1486","ex-soldier"
"117639","1486","combat"
"117643","1486","rights"
"117646","1486","better"
"117650","1487","like"
"117652","1487","get"
"117656","1487","army"
"117661","1487","able"
"117663","1487","carry"
"117665","1487","army"
"117666","1487","rule"
"117668","1487","regulation"
"117675","1488","right"
"117678","1488","soldier"
"117681","1488","sick"
"117682","1488","mix"
"117687","1488","barrack"
"117689","1488","soldier"
"117695","1488","duty"
"117699","1489","man"
"117700","1489","get"
"117707","1489","outfit"
"117709","1489","army"
"117713","1489","stand"
"117715","1489","hard"
"117716","1489","work"
"117721","1489","better"
"117724","1489","place"
"117727","1489","defense"
"117728","1489","plant"
"117732","1489","farm"
"117735","1489","army"
"117739","1489","take"
"117740","1489","soldier"
"117751","1489","furlough"
"117753","1489","take"
"117756","1489","money"
"117762","1489","old"
"117763","1489","man"
"117767","1489","young"
"117769","1489","try"
"117771","1489","get"
"117774","1489","army"
"117779","1489","take"
"117785","1489","old"
"117792","1490","take"
"117794","1490","war"
"117795","1490","job"
"117803","1490","negro"
"117804","1490","work"
"117806","1490","large"
"117807","1490","war"
"117808","1490","job"
"117811","1490","age"
"117815","1490","take"
"117818","1490","army"
"117822","1490","person"
"117824","1490","get"
"117828","1490","army"
"117830","1490","work"
"117833","1490","defense"
"117834","1490","job"
"117838","1490","give"
"117840","1490","discharge"
"117845","1491","approve"
"117848","1491","man"
"117854","1491","sick"
"117857","1491","feel"
"117862","1491","transfer"
"117864","1491","give"
"117866","1491","medical"
"117867","1491","attention"
"117869","1491","place"
"117873","1491","job"
"117877","1491","serve"
"117878","1491","better"
"117881","1491","country"
"117884","1492","army"
"117885","1492","food"
"117887","1492","bad"
"117888","1492","discrimination"
"117890","1492","practice"
"117894","1492","army"
"117897","1492","ant"
"117900","1492","service"
"117902","1492","improve"
"117903","1492","gov"
"117904","1492","rule"
"117908","1492","transportation"
"117911","1492","home"
"117913","1492","induction"
"117914","1492","station"
"117916","1492","bad"
"117918","1492","difference"
"117919","1492","make"
"117921","1492","officr"
"117923","1492","soldier"
"117925","1492","army"
"117926","1492","rule"
"117929","1492","enforce"
"117932","1492","article"
"117934","1492","ware"
"117938","1492","word"
"117941","1492","take"
"117943","1492","privileges"
"117946","1492","enlist"
"117947","1492","man"
"117955","1492","democracy"
"117957","1492","want"
"117960","1492","classify"
"117962","1492","give"
"117964","1492","discharge"
"117968","1492","health"
"117970","1492","army"
"117971","1492","food"
"117973","1492","bad"
"117975","1492","discrimination"
"117977","1492","practice"
"117981","1492","army"
"117984","1492","hate"
"117987","1492","service"
"117989","1492","improve"
"117991","1492","gov."
"117992","1492","rule"
"117996","1492","transportation"
"117999","1492","home"
"118001","1492","inion"
"118002","1492","station"
"118004","1492","bad"
"118006","1492","difference"
"118007","1492","make"
"118009","1492","officr"
"118011","1492","soldier"
"118012","1492","army"
"118013","1492","rule"
"118016","1492","enforce"
"118019","1492","article"
"118021","1492","war"
"118025","1492","wear"
"118028","1492","take"
"118030","1492","privileges"
"118033","1492","enlist"
"118034","1492","man"
"118040","1492","favor"
"118045","1492","democracy"
"118047","1492","want"
"118050","1492","reclassify"
"118052","1492","give"
"118054","1492","discharge"
"118058","1492","health"
"118062","1493","war"
"118067","1493","rights"
"118070","1493","property"
"118076","1493","farm"
"118080","1493","white"
"118081","1493","man"
"118084","1493","get"
"118089","1493","force"
"118092","1493","move"
"118100","1493","close"
"118102","1493","business"
"118104","1493","cafe"
"118107","1493","white"
"118109","1493","white"
"118110","1493","come"
"118113","1493","place"
"118115","1493","tell"
"118132","1493","right"
"118134","1493","vote"
"118136","1493","say"
"118139","1493","think"
"118143","1493","white"
"118147","1493","vote"
"118151","1493","president"
"118154","1494","army"
"118155","1494","ink"
"118158","1494","fix"
"118162","1494","get"
"118163","1494","better"
"118164","1494","medical"
"118165","1494","treatment"
"118167","1495","comm"
"118169","1495","officer"
"118171","1495","first"
"118172","1495","sergeant"
"118175","1495","want"
"118177","1495","give"
"118179","1495","pass"
"118183","1495","town"
"118188","1496","men"
"118191","1496","see"
"118195","1496","able"
"118197","1496","perform"
"118199","1496","army"
"118200","1496","duty"
"118208","1496","want"
"118217","1496","civilian"
"118218","1496","life"
"118222","1496","work"
"118225","1496","defense"
"118226","1496","industry"
"118230","1496","require"
"118232","1496","much"
"118233","1496","physical"
"118234","1496","fitness"
"118237","1496","army"
"118241","1496","grand"
"118242","1496","place"
"118247","1496","selet"
"118250","1496","officer"
"118252","1496","greater"
"118253","1496","care"
"118258","1497","treat"
"118259","1497","fair"
"118262","1497","white"
"118263","1497","people"
"118270","1497","army"
"118275","1497","give"
"118278","1497","trouble"
"118298","1497","like"
"118302","1497","like"
"118304","1497","see"
"118306","1497","little"
"118308","1497","possible"
"118312","1498","soldier"
"118315","1498","place"
"118317","1498","close"
"118321","1498","possible"
"118326","1499","see"
"118332","1499","difference"
"118337","1499","soldier"
"118339","1500","first"
"118341","1500","begin"
"118343","1500","negro"
"118345","1500","general"
"118347","1500","good"
"118348","1500","fighters"
"118351","1500","want"
"118354","1500","fighting"
"118355","1500","chance"
"118358","1500","order"
"118365","1500","cooperation"
"118369","1500","medical"
"118370","1500","aid"
"118372","1500","order"
"118375","1500","good"
"118376","1500","fighter"
"118381","1501","like"
"118383","1501","idea"
"118386","1501","people"
"118387","1501","work"
"118395","1501","like"
"118397","1501","idea"
"118400","1501","curse"
"118402","1501","hollar"
"118409","1501","think"
"118413","1501","duty"
"118418","1502","get"
"118420","1502","right"
"118421","1502","treatment"
"118424","1502","south"
"118428","1502","get"
"118431","1502","eat"
"118434","1502","train"
"118440","1502","place"
"118442","1502","get"
"118445","1502","eat"
"118446","1502","white"
"118447","1502","m.p."
"118449","1502","want"
"118451","1502","beat"
"118455","1502","jail"
"118458","1502","call"
"118461","1502","kind"
"118463","1502","name"
"118469","1503","reasonable"
"118471","1503","serious"
"118472","1503","questionnaire"
"118475","1503","feel"
"118478","1503","soldier"
"118483","1503","want"
"118490","1503","want"
"118492","1503","remain"
"118494","1503","stay"
"118499","1504","whole"
"118501","1504","questionnaire"
"118506","1504","want"
"118508","1504","fill"
"118512","1504","time"
"118516","1504","give"
"118519","1504","chance"
"118521","1504","express"
"118523","1504","opinion"
"118526","1504","present"
"118527","1504","situation"
"118530","1504","question"
"118532","1504","fair"
"118536","1504","sure"
"118540","1504","answer"
"118542","1504","accord"
"118545","1504","opinion"
"118548","1504","question"
"118549","1504","arrise"
"118552","1504","mind"
"118558","1504","improvement"
"118561","1504","negro"
"118564","1504","arm"
"118568","1504","improvement"
"118571","1504","make"
"118573","1504","better"
"118575","1504","condition"
"118578","1504","soldier"
"118581","1504","camp"
"118584","1505","questionnaire"
"118588","1505","good"
"118594","1505","comment"
"118599","1505","think"
"118601","1505","soldier"
"118603","1505","know"
"118605","1505","fundamental"
"118606","1505","administrative"
"118607","1505","rights"
"118610","1505","soldier"
"118614","1505","article"
"118616","1505","war"
"118619","1505","regard"
"118622","1505","group"
"118624","1505","law"
"118626","1505","prosecute"
"118630","1505","think"
"118635","1505","appreciate"
"118640","1505","hope"
"118643","1505","success"
"118646","1505","work"
"118655","1505","bear"
"118658","1505","administration"
"118660","1505","washington"
"118661","1505","d.c."
"118664","1505","bring"
"118667","1505","necessary"
"118668","1505","change"
"118671","1505","army"
"118675","1505","u.s."
"118678","1505","whole"
"118681","1505","need"
"118688","1506","interested"
"118690","1506","race"
"118691","1506","relation"
"118695","1506","effect"
"118697","1506","war"
"118698","1506","effort"
"118702","1506","industrial"
"118703","1506","life"
"118705","1506","military"
"118706","1506","life"
"118709","1506","soldier"
"118712","1506","fight"
"118714","1506","best"
"118717","1506","feel"
"118720","1506","fight"
"118723","1506","else"
"118728","1506","happy"
"118731","1506","know"
"118733","1506","father"
"118735","1506","brother"
"118738","1506","get"
"118740","1506","defense"
"118741","1506","job"
"118745","1506","color"
"118750","1506","fight"
"118755","1506","see"
"118756","1506","segregation"
"118759","1506","side"
"118762","1507","think"
"118764","1507","poor"
"118765","1507","policy"
"118768","1507","government"
"118770","1507","condone"
"118771","1507","jim"
"118772","1507","crow"
"118776","1507","army"
"118781","1507","time"
"118783","1507","member"
"118786","1507","races"
"118788","1507","depend"
"118793","1507","team"
"118794","1507","work"
"118798","1507","let"
"118800","1507","start"
"118805","1507","wait"
"118810","1507","actual"
"118811","1507","need"
"118814","1507","cooperation"
"118817","1507","idea"
"118819","1507","southern"
"118820","1507","white"
"118821","1507","know"
"118823","1507","appreciate"
"118825","1507","negro"
"118827","1507","bely"
"118830","1507","number"
"118832","1507","lynching"
"118834","1507","occur"
"118837","1507","south"
"118841","1507","erroneous"
"118843","1507","cause"
"118845","1507","great"
"118846","1507","loss"
"118848","1507","morale"
"118851","1507","rank"
"118853","1507","negro"
"118854","1507","troops"
"118857","1507","hold"
"118859","1507","yesterday"
