"","source","target","weight"
"51064","fight","negro",1
"51065","t't","treat",1
"51066","white","get",1
"51067","negro","fight",1
"51068","fare","think",1
"51069","give","break",1
"51070","t't","fare",1
"51071","give","brake",1
"51072","brake","soldier",1
"51073","come","negro",1
"51074","treat","think",1
"51075","soldier","chanc",1
"51076","chanc","get",1
"51077","break","soldier",1
"51078","war","unit",1
"51079","come","get",1
"51080","fight","fight",1
"51081","fight","put",2
"51082","get","talk",2
"51083","color","man",1
"51084","defens","work",1
"51085","slow","death",1
"51086","get","tire",1
"51087","talk","talk",1
"51088","civilian","life",1
"51089","last","word",1
"51090","word","want",1
"51091","want","sai",1
"51092","sai","behalf",1
"51093","divis","let",1
"51094","let","fight",1
"51095","put","color",1
"51096","man","defens",1
"51097","life","let",1
"51098","behalf","divis",1
"51099","put","man",1
"51100","color","defens",1
"51101","man","work",1
"51102","come","fight",1
"51103","want","fight",1
"51104","civilian","let",1
"51105","last","want",1
"51106","word","sai",1
"51107","want","behalf",1
"51108","divis","fight",1
"51109","let","put",1
"51110","fight","color",1
"51111","color","work",1
"51112","death","mountain",1
"51113","mountain","get",1
"51114","fight","get",1
"51115","want","put",1
"51116","put","civilian",1
"51117","give","pill",2
"51118","doctor","ant",1
"51119","time","last",1
"51120","last","summer",1
"51121","get","mad",1
"51122","need","doctor",1
"51123","mind","help",1
"51124","need","help",1
"51125","ant","good",1
"51126","cure","on",1
"51127","lot","thing",1
"51128","doctor","lot",1
"51129","lot","time",1
"51130","time","summer",1
"51131","mad","dint",1
"51132","see","need",1
"51133","help","fellow",1
"51134","doctor","get",1
"51135","doctor","good",1
"51136","time","gose",1
"51137","sick","give",1
"51138","on","lot",1
"51139","lot","last",1
"51140","summer","heart",1
"51141","time","give",1
"51142","get","dint",1
"51143","troubl","heart",1
"51144","see","doctor",1
"51145","mind","fellow",1
"51146","help","get",1
"51147","get","doctor",1
"51148","gose","sick",1
"51149","doctor","time",1
"51150","lot","summer",1
"51151","last","heart",1
"51152","heart","time",1
"51153","pill","get",1
"51154","heart","see",1
"51155","doctor","mind",1
"51156","fellow","need",1
"51157","need","get",1
"51158","high","rank",1
"51159","rank","color",1
"51160","color","offic",1
"51161","mix","officr",1
"51162","white","unit",1
"51163","white","soldier",1
"51164","soldier","aquint",1
"51165","color","educatan",1
"51166","fair","chanc",1
"51167","comm","offic",1
"51168","colo","soldier",1
"51169","color","soldier",1
"51170","high","color",1
"51171","rank","offic",1
"51172","officr","white",1
"51173","get","white",1
"51174","white","aquint",1
"51175","aquint","color",1
"51176","give","fair",1
"51177","chanc","becom",1
"51178","becom","comm",1
"51179","offic","colo",1
"51180","soldier","educ",1
"51181","high","offic",1
"51182","mix","white",1
"51183","officr","unit",1
"51184","get","soldier",1
"51185","soldier","color",1
"51186","aquint","educatan",1
"51187","educatan","soldier",1
"51188","soldier","give",1
"51189","give","chanc",1
"51190","fair","becom",1
"51191","becom","offic",1
"51192","comm","colo",1
"51193","offic","soldier",1
"51194","soldier","show",1
"51195","color","educ",1
"51196","mix","unit",1
"51197","unit","get",1
"51198","get","aquint",1
"51199","white","color",1
"51200","soldier","educatan",1
"51201","color","soldier",1
"51202","chanc","comm",1
"51203","comm","soldier",1
"51204","colo","show",1
"51205","show","screen",1
"51206","screen","public",1
"51207","public","color",1
"51208","compani","command",1
"51209","southern","person",1
"51210","negro","soldier",1
"51211","enemi","take",1
"51212","dirti","person",1
"51213","person","don",1
"51214","idea","get",1
"51215","fight","enemi",1
"51216","take","chanc",1
"51217","chanc","die",1
"51218","call","countri",1
"51219","man","leader",1
"51220","leader","don",1
"51221","low","dirti",1
"51222","command","southern",1
"51223","southern","don",1
"51224","soldier","opinion",1
"51225","fight","take",1
"51226","enemi","chanc",1
"51227","die","call",1
"51228","countri","man",1
"51229","low","person",1
"51230","compani","southern",1
"51231","command","person",1
"51232","don","negro",1
"51233","negro","opinion",1
"51234","opinion","idea",1
"51235","get","fight",1
"51236","take","die",1
"51237","man","don",1
"51238","jim","crow",1
"51239","armi","try",1
"51240","try","win",1
"51241","win","war",1
"51242","lot","place",1
"51243","soldier","armi",1
"51244","war","lot",1
"51245","goe","serv",1
"51246","serv","jim",1
"51247","armi","win",1
"51248","try","war",1
"51249","place","goe",1
"51250","serv","crow",1
"51251","head","wai",1
"51252","littl","pleasur",1
"51253","hard","dai",1
"51254","dai","work",1
"51255","war","time",1
"51256","mani","new",1
"51257","new","meshin",1
"51258","make","good",1
"51259","basic","train",1
"51260","mani","color",1
"51261","color","flyer",1
"51262","train","center",1
"51263","make","head",1
"51264","join","marin",1
"51265","camp","town",1
"51266","town","citi",1
"51267","soldier","like",1
"51268","like","littl",1
"51269","hard","work",1
"51270","soldier","get",1
"51271","get","job",1
"51272","job","war",1
"51273","mani","meshin",1
"51274","thing","basic",1
"51275","home","friend",1
"51276","mani","flyer",1
"51277","flyer","train",1
"51278","negro","make",1
"51279","make","wai",1
"51280","wai","navi",1
"51281","citi","soldier",1
"51282","like","pleasur",1
"51283","pleasur","week",1
"51284","week","field",1
"51285","field","hard",1
"51286","job","time",1
"51287","time","mani",1
"51288","thing","make",1
"51289","good","negro",1
"51290","negro","war",1
"51291","thing","train",1
"51292","color","train",1
"51293","flyer","center",1
"51294","give","opportun",1
"51295","head","navi",1
"51296","camp","citi",1
"51297","soldier","littl",1
"51298","littl","week",1
"51299","field","dai",1
"51300","soldier","job",1
"51301","get","war",1
"51302","war","mani",1
"51303","time","new",1
"51304","meshin","colo",1
"51305","colo","camp",1
"51306","thing","good",1
"51307","make","negro",1
"51308","post","thing",1
"51309","mani","train",1
"51310","color","center",1
"51311","treat","respect",1
"51312","good","especi",1
"51313","wai","try",1
"51314","take","life",1
"51315","life","civilian",1
"51316","especi","white",1
"51317","texa","tell",1
"51318","tell","truth",1
"51319","truth","soldier",1
"51320","peopl","wai",1
"51321","try","rob",1
"51322","rob","soldier",1
"51323","chanc","take",1
"51324","civilian","food",1
"51325","food","good",1
"51326","enough","work",1
"51327","good","white",1
"51328","white","texa",1
"51329","soldier","good",1
"51330","west","peopl",1
"51331","peopl","try",1
"51332","wai","rob",1
"51333","soldier","want",1
"51334","chanc","armi",1
"51335","armi","get",1
"51336","take","civilian",1
"51337","texa","truth",1
"51338","tell","soldier",1
"51339","try","soldier",1
"51340","want","chanc",1
"51341","good","come",2
"51342","thing","good",1
"51343","white","man",1
"51344","on","sai",1
"51345","real","sure",1
"51346","free","man",1
"51347","thing","come",1
"51348","sai","negro",1
"51349","good","south",1
"51350","get","good",1
"51351","lose","war",1
"51352","white","black",1
"51353","on","real",1
"51354","trad","bad",1
"51355","man","thank",1
"51356","gun","good",1
"51357","good","hope",1
"51358","doubt","good",1
"51359","come","god",1
"51360","wai","white",1
"51361","true","south",1
"51362","on","negro",1
"51363","negro","good",1
"51364","on","try",1
"51365","try","good",1
"51366","good","give",1
"51367","black","on",1
"51368","on","sure",1
"51369","sure","negro",1
"51370","hope","dai",1
"51371","live","free",1
"51372","free","thank",1
"51373","hope","thing",1
"51374","wai","man",1
"51375","man","keep",1
"51376","south","wrong",1
"51377","wrong","on",1
"51378","give","lose",1
"51379","real","negro",1
"51380","live","man",1
"51381","good","chanc",2
"51382","decent","live",1
"51383","u.s.","start",1
"51384","sever","sens",1
"51385","promis","negro",1
"51386","negro","good",1
"51387","chanc","make",1
"51388","make","decent",1
"51389","give","equal",1
"51390","feel","inclin",1
"51391","inclin","believ",1
"51392","negro","preserv",1
"51393","preserv","prestig",1
"51394","develop","sever",1
"51395","sens","amnesia",1
"51396","germi","japanes",1
"51397","japanes","italian",1
"51398","negro","chanc",1
"51399","good","make",1
"51400","make","live",1
"51401","live","give",1
"51402","develop","sens",1
"51403","sever","amnesia",1
"51404","bear","germi",1
"51405","promis","good",1
"51406","chanc","decent",1
"51407","decent","give",1
"51408","equal","suppos",1
"51409","think","feel",1
"51410","feel","believ",1
"51411","believ","u.s.",1
"51412","start","wait",1
"51413","wait","war",1
"51414","negro","prestig",1
"51415","prestig","democraci",1
"51416","war","develop",1
"51417","germi","italian",1
"51418","think","alright",1
"51419","peopl","peopl",2
"51420","t't","sai",1
"51421","sai","weather",1
"51422","weather","negro",1
"51423","free","speech",1
"51424","equal","chanc",1
"51425","gettersburg","address",1
"51426","address","read",1
"51427","t't","weather",1
"51428","sai","negro",1
"51429","right","privileg",1
"51430","speech","vote",1
"51431","war","hope",1
"51432","abl","demand",1
"51433","demand","right",1
"51434","gettersburg","read",1
"51435","t't","negro",1
"51436","get","promis",1
"51437","free","vote",1
"51438","hope","negro",1
"51439","negro","abl",1
"51440","treat","gettersburg",1
"51441","govern","peopl",1
"51442","peopl","perish",1
"51443","perish","earth",1
"51444","reason","t't",1
"51445","vote","equal",1
"51446","abl","right",1
"51447","right","treat",1
"51448","treat","address",1
"51449","think","good",1
"51450","separ","officr",4
"51451","get","bad",2
"51452","color","soldier",2
"51453","treat","fair",2
"51454","officr","train",2
"51455","train","school",2
"51456","mess","hall",2
"51457","officr","club",2
"51458","good","transport",2
"51459","color","soldier",2
"51460","health","bad",2
"51461","bad","seem",2
"51462","care","happen",2
"51463","think","color",2
"51464","soldier","treat",2
"51465","let","take",2
"51466","handl","master",2
"51467","officr","school",2
"51468","separ","club",2
"51469","transport","color",2
"51470","soldier","travel",2
"51471","seem","get",2
"51472","think","soldier",2
"51473","color","treat",2
"51474","soldier","fair",2
"51475","fair","let",2
"51476","take","train",2
"51477","train","think",2
"51478","think","handl",2
"51479","master","let",2
"51480","officr","mess",2
"51481","good","color",2
"51482","transport","soldier",2
"51483","color","travel",2
"51484","health","seem",2
"51485","seem","bad",2
"51486","color","fair",2
"51487","treat","let",2
"51488","let","officr",2
"51489","officr","hall",2
"51490","club","color",2
"51491","good","soldier",2
"51492","travel","home",1
"51493","think","good",2
"51494","on","els",1
"51495","white","man",1
"51496","silli","idea",1
"51497","color","race",1
"51498","els","bad",1
"51499","get","fine",1
"51500","skin","white",1
"51501","think","silli",1
"51502","negro","proud",1
"51503","good","on",1
"51504","on","bad",1
"51505","fine","think",1
"51506","think","idea",1
"51507","good","els",1
"51508","man","idea",1
"51509","idea","get",1
"51510","mechan","engin",1
"51511","reason","want",1
"51512","deal","hors",1
"51513","like","becom",1
"51514","becom","mechan",1
"51515","quartermast","deal",1
"51516","becom","engin",1
"51517","want","quartermast",1
"51518","like","mechan",1
"51519","jail","hous",1
"51520","war","time",1
"51521","swell","reckert",1
"51522","hear","send",1
"51523","place","beat",1
"51524","jail","bird",1
"51525","like","much",1
"51526","much","sai",1
"51527","know","war",1
"51528","search","come",1
"51529","get","pass",1
"51530","reason","man",1
"51531","reckert","take",1
"51532","case","sgt",1
"51533","jail","hospit",1
"51534","know","keep",1
"51535","keep","hear",1
"51536","beat","place",1
"51537","place","jail",1
"51538","fact","sai",1
"51539","like","pai",1
"51540","camp","send",1
"51541","know","time",1
"51542","time","search",1
"51543","come","gate",1
"51544","pass","reason",1
"51545","man","know",1
"51546","swell","take",1
"51547","sgt","jail",1
"51548","keep","send",1
"51549","send","place",1
"51550","place","place",1
"51551","place","bird",1
"51552","hear","camp",1
"51553","camp","like",1
"51554","like","sai",1
"51555","sai","jail",1
"51556","war","search",1
"51557","man","swell",1
"51558","take","case",1
"51559","chanc","know",1
"51560","know","hear",1
"51561","hear","place",1
"51562","send","beat",1
"51563","beat","jail",1
"51564","bird","fact",1
"51565","jail","hear",1
"51566","pai","camp",1
"51567","send","island",1
"51568","damn","armi",1
"51569","feel","good",1
"51570","see","parent",1
"51571","send","sea",1
"51572","feel","fight",1
"51573","hate","damn",1
"51574","war","last",1
"51575","want","feel",1
"51576","mind","armi",1
"51577","station","home",1
"51578","home","feel",1
"51579","good","want",1
"51580","want","marri",1
"51581","marri","thing",1
"51582","sea","feel",1
"51583","war","hate",1
"51584","hate","armi",1
"51585","know","war",1
"51586","kill","like",1
"51587","like","home",1
"51588","wee","fight",2
"51589","bed","creek",1
"51590","noncom","wee",1
"51591","fight","wee",1
"51592","want","put",1
"51593","put","gambl",1
"51594","soulders","gather",1
"51595","fight","gather",1
"51596","offic","want",1
"51597","gambl","noncom",1
"51598","wee","soulders",1
"51599","gather","wee",1
"51600","gather","diffenc",1
"51601","creek","thank",1
"51602","thank","bed",1
"51603","want","gambl",1
"51604","gambl","wee",1
"51605","noncom","soulders",1
"51606","wee","wee",1
"51607","fight","fight",1
"51608","give","man",3
"51609","give","good",2
"51610","camp","camp",2
"51611","war","job",1
"51612","give","good",1
"51613","good","place",1
"51614","color","camp",1
"51615","camp","put",1
"51616","put","man",1
"51617","color","man",1
"51618","give","littl",1
"51619","littl","walk",1
"51620","gun","train",1
"51621","right","answer",1
"51622","let","high",1
"51623","high","offic",1
"51624","offic","take",1
"51625","take","pai",1
"51626","non","comm",1
"51627","good","outfit",1
"51628","main","thing",1
"51629","nick","camp",1
"51630","give","place",1
"51631","entertain","give",1
"51632","give","soldier",1
"51633","soldier","good",1
"51634","good","good",1
"51635","camp","man",1
"51636","wai","give",1
"51637","give","walk",1
"51638","need","put",1
"51639","man","right",1
"51640","let","offic",1
"51641","high","take",1
"51642","offic","pai",1
"51643","pai","come",1
"51644","come","non",1
"51645","thing","give",1
"51646","believ","give",1
"51647","man","war",1
"51648","pai","entertain",1
"51649","get","color",1
"51650","wai","littl",1
"51651","walk","gun",1
"51652","put","doctor",1
"51653","man","answer",1
"51654","latch","hurt",1
"51655","let","take",1
"51656","high","pai",1
"51657","take","come",1
"51658","come","comm",1
"51659","man","good",1
"51660","outfit","job",1
"51661","main","give",1
"51662","good","camp",1
"51663","camp","nick",1
"51664","man","job",1
"51665","job","good",1
"51666","entertain","soldier",1
"51667","soldier","good",1
"51668","get","camp",1
"51669","man","color",1
"51670","man","wai",1
"51671","wai","walk",1
"51672","littl","gun",1
"51673","walk","train",1
"51674","train","need",1
"51675","give","right",1
"51676","answer","latch",1
"51677","let","pai",1
"51678","offic","come",1
"51679","pai","non",1
"51680","place","give",1
"51681","man","outfit",1
"51682","good","job",1
"51683","job","main",1
"51684","thing","good",1
"51685","bigot","white",1
"51686","africa","movement",1
"51687","forebear","bring",1
"51688","neck","fight",1
"51689","white","man",1
"51690","like","start",1
"51691","start","back",1
"51692","back","africa",1
"51693","bring","ancestor",1
"51694","see","reason",1
"51695","break","neck",1
"51696","negro","make",1
"51697","man","war",1
"51698","white","like",1
"51699","back","movement",1
"51700","forebear","ancestor",1
"51701","ancestor","countri",1
"51702","break","fight",1
"51703","fight","countri",1
"51704","industri","south",1
"51705","white","war",1
"51706","deduct","part",1
"51707","part","sai",1
"51708","bigot","like",1
"51709","like","back",1
"51710","start","africa",1
"51711","movement","forebear",1
"51712","reason","break",1
"51713","neck","countri",1
"51714","make","industri",1
"51715","soldier","get",4
"51716","get","credit",3
"51717","soldier","credit",3
"51718","soldier","soldier",2
"51719","compani","command",1
"51720","soldier","feel",1
"51721","thing","differ",1
"51722","littl","soldier",1
"51723","good","soldier",1
"51724","command","hate",1
"51725","make","soldier",1
"51726","armi","slaveri",1
"51727","death","slaveri",1
"51728","slaveri","kill",1
"51729","littl","get",1
"51730","think","good",1
"51731","good","get",1
"51732","compani","hate",1
"51733","hate","on",1
"51734","on","compani",1
"51735","compani","make",1
"51736","make","feel",1
"51737","differ","armi",1
"51738","slaveri","work",1
"51739","work","death",1
"51740","favor","soldier",1
"51741","soldier","littl",1
"51742","credit","think",1
"51743","think","soldier",1
"51744","armi","thing",1
"51745","thing","armi",1
"51746","death","kill",1
"51747","kill","armi",1
"51748","armi","armi",1
"51749","favor","favor",1
"51750","think","get",1
"51751","negro","soldier",2
"51752","dai","thing",1
"51753","unnecessari","kill",1
"51754","take","place",1
"51755","give","us",1
"51756","air","corp",1
"51757","field","artilleri",1
"51758","view","point",1
"51759","thing","come",1
"51760","head","unnecessari",1
"51761","kill","take",1
"51762","us","equal",1
"51763","equal","opportun",1
"51764","opportun","live",1
"51765","plenti","camp",1
"51766","take","negro",1
"51767","soldier","send",1
"51768","hell","whole",1
"51769","soldier","volunt",1
"51770","promis","send",1
"51771","like","correspond",1
"51772","necessari","get",1
"51773","object","questionnair",1
"51774","questionnair","see",1
"51775","see","feel",1
"51776","feel","prejudic",1
"51777","prejudic","hold",1
"51778","dai","come",1
"51779","come","head",1
"51780","head","kill",1
"51781","unnecessari","take",1
"51782","kill","place",1
"51783","fight","countri",1
"51784","give","equal",1
"51785","camp","north",1
"51786","take","soldier",1
"51787","negro","send",1
"51788","whole","south",1
"51789","negro","volunt",1
"51790","volunt","air",1
"51791","corp","promis",1
"51792","branch","servic",1
"51793","servic","field",1
"51794","correspond","high",1
"51795","channel","necessari",1
"51796","unnecessari","place",1
"51797","place","fight",1
"51798","countri","give",1
"51799","us","opportun",1
"51800","equal","live",1
"51801","north","take",1
"51802","send","hell",1
"51803","volunt","corp",1
"51804","air","promis",1
"51805","send","branch",1
"51806","servic","artilleri",1
"51807","negro","like",1
"51808","high","view",1
"51809","good","suggest",1
"51810","person","opinion",1
"51811","think","question",1
"51812","suggest","person",1
"51813","opinion","armi",1
"51814","question","fit",1
"51815","fit","situat",1
"51816","pamphlet","good",1
"51817","good","person",1
"51818","suggest","opinion",1
"51819","person","armi",1
"51820","armi","take",1
"51821","take","think",1
"51822","mani","differ",1
"51823","differ","outfit",1
"51824","wai","negro",1
"51825","negro","white",1
"51826","mani","outfit",1
"51827","convid","wai",1
"51828","unit","camp",1
"51829","wai","white",1
"51830","camp","mani",1
"51831","real","fact",1
"51832","unabl","state",1
"51833","state","real",1
"51834","state","fact",1
"51835","unabl","real",1
"51836","nice","idea",1
"51837","white","soldier",1
"51838","negro","treat",1
"51839","idea","negro",1
"51840","nice","negro",1
"51841","color","peopl",2
"51842","southern","camp",1
"51843","color","fight",1
"51844","train","colo",1
"51845","colo","soldier",1
"51846","littl","thing",1
"51847","stop","lunch",1
"51848","lunch","color",1
"51849","white","misfortun",1
"51850","peopl","treat",1
"51851","color","forss",1
"51852","forss","ride",1
"51853","ride","back",1
"51854","back","bu",1
"51855","bu","train",1
"51856","train","soldier",1
"51857","kind","stuff",1
"51858","thing","count",1
"51859","count","stop",1
"51860","stop","color",1
"51861","lunch","peopl",1
"51862","color","treat",1
"51863","treat","southern",1
"51864","town","color",1
"51865","world","treat",1
"51866","set","want",1
"51867","white","ride",1
"51868","colo","die",1
"51869","die","kind",1
"51870","littl","count",1
"51871","count","lunch",1
"51872","stop","peopl",1
"51873","die","white",1
"51874","treat","camp",1
"51875","color","ride",1
"51876","forss","back",1
"51877","ride","bu",1
"51878","back","train",1
"51879","fight","world",1
"51880","soldier","set",1
"51881","stuff","littl",1
"51882","thing","stop",1
"51883","count","color",1
"51884","lot","die",1
"51885","die","misfortun",1
"51886","fight","tell",1
"51887","tell","win",1
"51888","win","war",1
"51889","war","fight",1
"51890","fight","win",1
"51891","fight","countri",1
"51892","tell","war",1
"51893","win","fight",1
"51894","good","questionnair",1
"51895","questionnair","fill",1
"51896","good","fill",1
"51897","think","good",1
"51898","fill","hope",1
"51899","northern","boi",2
"51900","northern","camp",2
"51901","southern","camp",2
"51902","boi","camp",2
"51903","big","hope",1
"51904","southern","boi",1
"51905","caus","discontent",1
"51906","predus","white",1
"51907","certain","thing",1
"51908","give","man",1
"51909","man","right",1
"51910","right","voic",1
"51911","voic","opinion",1
"51912","opinion","lot",1
"51913","lot","thing",1
"51914","enter","armi",1
"51915","help","chang",1
"51916","help","stop",1
"51917","south","keep",1
"51918","keep","northern",1
"51919","boi","northern",1
"51920","camp","southern",1
"51921","boi","southern",1
"51922","camp","soldier",1
"51923","white","congress",1
"51924","law","pass",1
"51925","abl","compet",1
"51926","thing","boast",1
"51927","think","give",1
"51928","armi","hope",1
"51929","hope","help",1
"51930","difficult","happen",1
"51931","happen","big",1
"51932","stop","south",1
"51933","keep","boi",1
"51934","northern","northern",1
"51935","northern","southern",1
"51936","camp","boi",1
"51937","southern","southern",1
"51938","southern","soldier",1
"51939","soldier","north",1
"51940","north","get",1
"51941","wai","north",1
"51942","predus","congress",1
"51943","congress","figur",1
"51944","figur","law",1
"51945","compet","certain",1
"51946","certain","boast",1
"51947","give","right",1
"51948","man","voic",1
"51949","right","opinion",1
"51950","voic","lot",1
"51951","opinion","thing",1
"51952","mind","enter",1
"51953","chang","difficult",1
"51954","happen","hope",1
"51955","south","northern",1
"51956","get","wai",1
"51957","north","caus",1
"51958","pass","negro",1
"51959","negro","abl",1
"51960","compet","thing",1
"51961","boast","standard",1
"51962","man","enjoi",1
"51963","share","equal",1
"51964","equal","right",1
"51965","soldier","citizen",1
"51966","citizen","forget",1
"51967","serv","creat",1
"51968","creat","feel",1
"51969","feel","distinct",1
"51970","race","color",1
"51971","color","creed",1
"51972","fight","hell",1
"51973","hell","win",1
"51974","win","war",1
"51975","war","let",1
"51976","let","man",1
"51977","enjoi","share",1
"51978","share","right",1
"51979","free","home",1
"51980","think","soldier",1
"51981","distinct","race",1
"51982","let","enjoi",1
"51983","man","share",1
"51984","enjoi","equal",1
"51985","land","free",1
"51986","home","brave",1
"51987","soldier","forget",1
"51988","forget","serv",1
"51989","serv","feel",1
"51990","creat","distinct",1
"51991","race","creed",1
"51992","fight","win",1
"51993","hell","war",1
"51994","war","man",1
"51995","man","equal",1
"51996","enjoi","right",1
"51997","right","land",1
"51998","white","lieuten",2
"51999","nation","feel",1
"52000","color","white",1
"52001","lieuten","treat",1
"52002","nation","charg",1
"52003","color","lieuten",1
"52004","lieuten","white",1
"52005","white","treat",1
"52006","treat","good",1
"52007","charg","outfit",1
"52008","believ","nation",1
"52009","white","white",1
"52010","lieuten","lieuten",1
"52011","idea","nation",1
"52012","outfit","believ",1
"52013","believ","feel",1
"52014","white","peopl",3
"52015","think","white",2
"52016","think","peopl",2
"52017","peopl","think",2
"52018","littl","good",1
"52019","good","chanc",1
"52020","think","negro",1
"52021","good","live",1
"52022","live","condit",1
"52023","peopl","give",1
"52024","littl","chanc",1
"52025","make","live",1
"52026","negro","class",1
"52027","class","white",1
"52028","good","condit",1
"52029","white","give",1
"52030","give","littl",1
"52031","live","famili",1
"52032","think","class",1
"52033","class","peopl",1
"52034","white","think",1
"52035","peopl","white",1
"52036","think","give",1
"52037","give","good",1
"52038","chanc","make",1
"52039","famili","think",1
"52040","negro","white",1
"52041","fine","questionnair",1
"52042","think","fine",1
"52043","arm","forc",2
"52044","much","segreg",1
"52045","feder","govern",1
"52046","pass","law",1
"52047","elimin","lynch",1
"52048","soldier","expect",1
"52049","camp","child",1
"52050","good","chanc",1
"52051","destroi","moral",1
"52052","fight","man",1
"52053","war","worker",1
"52054","govern","pass",1
"52055","law","elimin",1
"52056","lynch","discrimin",1
"52057","expect","fight",1
"52058","race","lynch",1
"52059","mob","peopl",1
"52060","forc","give",1
"52061","give","negro",1
"52062","negro","good",1
"52063","chanc","serv",1
"52064","serv","countri",1
"52065","moral","decreas",1
"52066","decreas","effect",1
"52067","effect","ness",1
"52068","man","war",1
"52069","segreg","arm",1
"52070","forc","feder",1
"52071","feder","pass",1
"52072","govern","law",1
"52073","pass","elimin",1
"52074","law","lynch",1
"52075","elimin","discrimin",1
"52076","soldier","fight",1
"52077","fight","countri",1
"52078","child","race",1
"52079","lynch","mob",1
"52080","peopl","race",1
"52081","race","arm",1
"52082","arm","give",1
"52083","negro","chanc",1
"52084","good","serv",1
"52085","countri","good",1
"52086","good","capac",1
"52087","capac","short",1
"52088","destroi","decreas",1
"52089","ness","fight",1
"52090","fight","war",1
"52091","man","worker",1
"52092","much","arm",1
"52093","segreg","forc",1
"52094","arm","feder",1
"52095","forc","govern",1
"52096","feder","law",1
"52097","pass","lynch",1
"52098","state","soldier",1
"52099","countri","mile",1
"52100","mile","camp",1
"52101","camp","race",1
"52102","race","forc",1
"52103","forc","negro",1
"52104","give","good",1
"52105","chanc","countri",1
"52106","short","destroi",1
"52107","moral","effect",1
"52108","decreas","ness",1
"52109","ness","man",1
"52110","fight","worker",1
"52111","help","win",1
"52112","home","think",1
"52113","win","war",1
"52114","help","war",1
"52115","compani","co.",1
"52116","like","armi",1
"52117","like","compani",1
"52118","home","like",1
"52119","like","co.",1
"52120","like","fine",1
"52121","nice","white",2
"52122","white","peopl",2
"52123","poorli","educ",2
"52124","educ","on",2
"52125","actual","combat",2
"52126","color","line",2
"52127","nice","peopl",2
"52128","poorli","on",2
"52129","race","prai",2
"52130","on","side",2
"52131","side","start",2
"52132","prove","seriou",2
"52133","line","hope",2
"52134","educ","side",2
"52135","color","hope",2
"52136","disagr","race",2
"52137","forget","battlefield",2
"52138","start","ruchu",1
"52139","start","rucku",1
"52140","rucku","prove",1
"52141","ruchu","prove",1
"52142","lead","interrog",1
"52143","ag","old",1
"52144","old","battl",1
"52145","fine","man",1
"52146","white","officr",1
"52147","angri","tear",1
"52148","fight","ag",1
"52149","ag","battl",1
"52150","battl","prejudic",1
"52151","offic","texa",1
"52152","insult","white",1
"52153","incid","becom",1
"52154","becom","angri",1
"52155","tear","roll",1
"52156","fear","die",1
"52157","interrog","dai",1
"52158","war","enemi",1
"52159","fight","old",1
"52160","old","prejudic",1
"52161","prejudic","exampl",1
"52162","exampl","compani",1
"52163","race","insult",1
"52164","insult","officr",1
"52165","becom","tear",1
"52166","angri","roll",1
"52167","roll","cheek",1
"52168","die","human",1
"52169","peopl","lead",1
"52170","lead","dai",1
"52171","enemi","fight",1
"52172","fight","battl",1
"52173","ag","prejudic",1
"52174","compani","offic",1
"52175","texa","doubt",1
"52176","man","know",1
"52177","officr","camp",1
"52178","incid","angri",1
"52179","human","peopl",1
"52180","side","shoulder",3
"52181","respect","side",2
"52182","shoulder","feel",2
"52183","soldier","meet",1
"52184","equal","foot",1
"52185","race","creed",1
"52186","enjoi","fight",1
"52187","battl","give",1
"52188","side","bye",1
"52189","bye","side",1
"52190","good","caus",1
"52191","creed","color",1
"52192","win","war",1
"52193","fight","battl",1
"52194","side","side",1
"52195","shoulder","shoulder",1
"52196","think","soldier",1
"52197","meet","soldier",1
"52198","soldier","equal",1
"52199","homoni","man",1
"52200","man","race",1
"52201","race","color",1
"52202","enjoi","battl",1
"52203","fight","give",1
"52204","give","hope",1
"52205","hope","respect",1
"52206","respect","bye",1
"52207","bye","shoulder",1
"52208","fight","good",1
"52209","think","meet",1
"52210","soldier","soldier",1
"52211","soldier","foot",1
"52212","man","creed",1
"52213","enjoi","give",1
"52214","battl","hope",1
"52215","fight","caus",1
"52216","negro","soldier",1
"52217","servic","club",1
"52218","caus","hard",1
"52219","hard","friend",1
"52220","friend","ship",1
"52221","come","soldier",1
"52222","caus","friend",1
"52223","hard","ship",1
"52224","reason","sai",1
"52225","sai","betto",1
"52226","betto","negro",1
"52227","caus","ship",1
"52228","betto","soldier",1
"52229","soldier","servic",1
"52230","soldier","south",1
"52231","south","caus",1
"52232","ship","soldier",1
"52233","good","man",1
"52234","true","fact",1
"52235","armi","teach",1
"52236","common","judgment",1
"52237","white","brother",1
"52238","mani","year",1
"52239","concern","negro",1
"52240","think","treat",1
"52241","want","see",1
"52242","teach","moral",1
"52243","moral","common",1
"52244","serv","mani",1
"52245","part","concern",1
"52246","negro","think",1
"52247","fact","want",1
"52248","see","outcom",1
"52249","progress","race",1
"52250","armi","moral",1
"52251","moral","judgment",1
"52252","respect","white",1
"52253","serv","year",1
"52254","war","true",1
"52255","true","want",1
"52256","outcom","progress",1
"52257","teach","common",1
"52258","respect","brother",1
"52259","white","man",1
"52260","show","send",1
"52261","lake","north",1
"52262","north","man",1
"52263","man","lake",1
"52264","man","show",1
"52265","white","lake",1
"52266","lake","man",1
"52267","man","send",1
"52268","send","boi",1
"52269","good","questionnair",1
"52270","sai","good",1
"52271","sai","questionnair",1
"52272","color","outfit",1
"52273","u.s.","armi",1
